('0.030', '9.060')
('10.290', '13.290')
('13.290', '15.720')
('15.720', '17.280')
('17.280', '18.270')
('18.270', '23.280')
('23.760', '24.570')
('24.570', '27.540')
('27.870', '30.150')
('30.150', '35.640')
('36.150', '38.070')
('38.160', '40.650')
('40.860', '42.030')
('42.030', '44.760')
('44.970', '47.490')
('47.670', '50.760')
('51.210', '52.920')
('52.920', '54.300')
('54.300', '55.560')
('55.620', '56.760')
('56.760', '58.950')
('58.950', '59.850')
('60.750', '63.000')
('63.000', '64.260')
('64.260', '68.820')
('69.360', '70.890')
('70.920', '74.220')
('74.340', '79.860')
('80.730', '81.990')
('81.990', '84.450')
('84.450', '87.900')
('88.140', '94.590')
('95.250', '96.240')
('96.300', '100.020')
('100.020', '105.420')
('106.320', '110.250')
('110.910', '111.720')
('111.720', '115.350')
('115.410', '117.180')
('117.900', '122.670')
('122.670', '124.110')
('124.110', '128.010')
('128.010', '128.610')
('129.270', '136.050')
('137.040', '140.190')
('140.970', '145.170')
('145.290', '148.800')
('148.800', '152.850')
('152.850', '154.440')
('154.770', '157.950')
('157.980', '160.740')
('161.430', '166.950')
('166.980', '170.940')
('170.940', '173.280')
('173.550', '177.870')
('177.870', '178.650')
('178.890', '182.250')
('182.250', '185.430')
('186.120', '190.170')
('190.260', '191.550')
('191.550', '193.020')
('193.140', '195.060')
('195.840', '197.550')
('197.550', '198.390')
('198.450', '201.930')
('202.410', '205.470')
('205.470', '206.340')
('206.340', '209.130')
('209.130', '210.060')
('211.020', '211.980')
('212.010', '214.230')
('214.320', '218.070')
('218.430', '220.230')
('220.230', '222.270')
('222.630', '225.600')
('225.630', '229.230')
('229.230', '233.400')
('233.580', '235.800')
('236.340', '240.690')
('240.690', '246.540')
('246.540', '248.970')
('249.120', '251.310')
('251.970', '255.870')
('255.870', '257.310')
('257.310', '258.360')
('258.420', '260.880')
('260.940', '266.340')
('267.180', '270.150')
('271.410', '274.710')
('274.770', '279.900')
('281.430', '285.720')
('285.720', '287.250')
('287.670', '290.490')
('291.030', '295.800')
('296.010', '299.610')
('299.610', '300.390')
('300.990', '308.820')
('309.720', '311.880')
('312.120', '315.690')
('315.690', '317.250')
('317.820', '324.360')
('325.320', '330.000')
('330.000', '331.860')
('332.460', '335.400')
('335.880', '336.960')
('336.960', '337.860')
('338.220', '340.440')
('340.440', '343.170')
('343.320', '345.690')
('345.780', '347.700')
('349.020', '349.770')
('349.770', '351.840')
('351.870', '355.020')
('355.020', '356.970')
('358.080', '359.820')
('359.820', '361.680')
('361.680', '362.760')
('362.760', '363.660')
('363.810', '367.470')
('368.190', '375.330')
('375.690', '380.610')
('380.910', '385.440')
('385.440', '386.940')
('387.660', '388.440')
('388.680', '390.690')
('390.810', '395.730')
('396.000', '398.460')
('398.460', '402.210')
('402.510', '403.680')
('404.700', '410.880')
('411.210', '416.460')
('416.940', '417.750')
('417.750', '420.330')
('420.330', '420.930')
('421.950', '426.720')
('426.900', '428.940')
('429.120', '434.700')
('435.660', '441.360')
('441.780', '445.890')
('446.670', '452.580')
('452.580', '455.670')
('456.210', '458.580')
('458.640', '459.930')
('459.930', '464.190')
('465.000', '469.830')
('470.400', '473.910')
('473.910', '475.920')
('475.950', '477.270')
('477.300', '479.430')
('479.520', '481.320')
('481.320', '482.760')
('482.760', '484.260')
('484.260', '487.530')
('488.520', '492.030')
('492.030', '494.400')
('494.400', '498.060')
('498.570', '499.350')
('499.350', '504.120')
('504.540', '506.100')
('506.250', '509.100')
('509.100', '512.340')
('513.120', '514.380')
('514.770', '516.960')
('516.960', '521.040')
('521.040', '522.810')
('523.170', '526.410')
('526.410', '527.880')
('527.880', '528.810')
('528.930', '529.830')
('529.830', '533.940')
('533.940', '536.340')
('537.300', '541.800')
('541.800', '545.070')
('545.070', '546.570')
('546.570', '548.310')
('548.970', '550.020')
('550.320', '553.650')
('553.710', '555.270')
('555.270', '556.170')
('556.170', '557.820')
('557.850', '560.160')
('561.480', '565.320')
('565.890', '568.080')
('568.080', '570.000')
('570.210', '571.710')
('571.710', '575.880')
('576.510', '577.890')
('578.010', '580.410')
('580.410', '584.730')
('585.270', '592.230')
('592.740', '600.990')
('601.560', '604.110')
('604.110', '605.490')
('605.490', '607.950')
('608.880', '612.270')
('612.270', '613.560')
('613.560', '618.960')
('619.440', '623.850')
('624.090', '626.220')
('626.220', '628.920')
('630.030', '634.950')
('634.950', '638.610')
('638.610', '641.010')
('641.430', '645.870')
('645.870', '648.930')
('649.230', '651.840')
('651.870', '652.920')
('654.810', '655.770')

