('1.530', '2.400')
('2.640', '9.210')
('9.420', '12.540')
('13.110', '14.550')
('14.760', '17.580')
('17.730', '22.710')
('22.950', '26.520')
('26.640', '27.720')
('27.930', '30.660')
('30.660', '31.650')
('31.830', '33.720')
('34.500', '38.250')
('38.340', '42.240')
('42.450', '43.350')
('43.440', '45.150')
('45.330', '48.930')
('49.200', '51.330')
('51.390', '55.410')
('55.410', '57.840')
('57.900', '58.740')
('58.740', '61.140')
('61.140', '61.980')
('62.640', '63.600')
('63.660', '66.600')
('66.750', '69.930')
('69.930', '71.730')
('71.730', '72.960')
('74.490', '77.190')
('77.460', '81.300')
('81.420', '82.260')
('82.350', '86.670')
('86.850', '88.410')
('88.410', '89.130')
('89.160', '92.340')
('92.940', '97.710')
('97.710', '98.310')
('99.300', '101.400')
('101.760', '105.660')
('105.840', '106.740')
('106.830', '109.590')
('110.190', '113.070')
('113.340', '118.200')
('118.200', '118.920')
('119.160', '122.520')
('123.480', '129.600')
('129.600', '130.830')
('130.830', '132.930')
('133.170', '134.010')
('134.280', '136.740')
('136.830', '137.820')
('137.820', '140.340')
('140.370', '141.810')
('142.050', '144.300')
('144.360', '146.040')
('146.460', '147.300')
('147.300', '147.900')
('148.050', '150.600')
('150.960', '151.770')
('151.800', '153.480')
('153.480', '154.800')
('154.950', '157.860')
('158.220', '159.270')
('159.270', '161.640')
('161.790', '164.220')
('164.220', '164.880')
('166.980', '171.210')
('171.690', '176.790')
('177.240', '181.080')
('181.080', '181.800')
('181.890', '183.360')
('183.480', '186.600')
('186.660', '187.260')
('187.950', '191.310')
('191.310', '193.170')
('193.440', '195.540')
('195.540', '196.590')
('196.590', '197.250')
('197.310', '200.250')
('200.310', '203.610')
('205.170', '210.510')
('210.990', '211.890')
('212.070', '215.400')
('215.460', '216.930')
('216.930', '218.610')
('219.840', '222.300')
('222.300', '224.850')
('225.060', '226.920')
('227.490', '228.240')
('228.510', '231.420')
('231.630', '233.250')
('233.310', '234.720')
('235.110', '237.510')
('237.870', '239.220')
('239.490', '242.010')
('242.280', '245.310')
('245.760', '247.680')
('247.680', '251.160')
('251.460', '253.950')
('253.950', '255.330')
('255.930', '257.280')
('257.400', '264.000')

