('0.000', '6.030')
('10.470', '11.790')
('11.820', '13.260')
('13.320', '14.370')
('14.550', '16.290')
('16.350', '17.460')
('17.940', '18.900')
('18.960', '20.670')
('20.670', '23.970')
('24.150', '25.860')
('25.860', '28.230')
('28.830', '29.430')
('29.520', '31.110')
('31.110', '34.320')
('34.410', '36.480')
('37.020', '38.730')
('38.910', '41.190')
('41.460', '47.310')
('47.310', '48.720')
('48.810', '50.640')
('50.640', '51.510')
('51.810', '52.500')
('52.650', '53.250')
('53.700', '54.510')
('54.510', '56.790')
('56.790', '59.520')
('59.820', '60.660')
('60.810', '63.570')
('64.170', '66.450')
('66.510', '68.520')
('68.760', '69.810')
('69.870', '73.740')
('74.850', '77.550')
('78.390', '82.620')
('83.160', '85.770')
('85.860', '86.970')
('87.750', '89.580')
('90.480', '94.680')
('95.190', '99.360')
('99.930', '101.310')
('101.310', '102.720')
('103.560', '105.270')
('105.960', '106.950')
('106.950', '107.970')
('108.240', '111.990')
('112.230', '113.310')
('113.310', '118.680')
('119.310', '121.830')
('122.040', '124.230')
('124.620', '126.510')
('126.840', '128.430')
('128.580', '130.950')
('131.220', '133.770')
('133.980', '136.230')
('136.230', '138.750')
('138.750', '140.790')
('141.240', '141.870')
('141.930', '144.480')
('144.540', '148.860')
('149.010', '152.190')
('153.390', '155.580')
('155.730', '158.070')
('158.070', '160.560')
('160.680', '163.950')
('164.070', '167.430')
('169.980', '174.000')
('174.060', '175.530')
('175.830', '180.720')
('180.720', '183.300')
('183.840', '186.990')
('186.990', '188.460')
('189.060', '192.750')
('192.930', '193.980')
('195.390', '197.490')
('197.760', '199.860')
('200.640', '201.660')
('201.870', '203.580')
('204.090', '204.750')
('205.140', '206.130')
('206.130', '207.180')
('208.230', '212.280')
('212.700', '213.690')
('213.870', '215.160')
('215.940', '216.540')
('216.810', '217.590')
('217.620', '227.460')
('227.970', '230.250')
('230.640', '233.910')
('235.140', '240.540')
('241.170', '244.740')
('245.070', '248.550')
('248.550', '252.030')
('252.030', '253.050')
('253.080', '254.700')
('255.120', '259.860')
('262.470', '264.870')
('264.870', '267.420')
('267.990', '271.500')
('272.160', '273.420')
('274.170', '276.810')
('278.760', '280.080')
('280.680', '283.140')
('283.830', '285.420')
('285.660', '288.990')
('290.700', '292.590')
('292.590', '294.000')
('294.360', '294.960')
('295.380', '296.370')
('296.700', '297.660')
('297.750', '299.160')
('299.310', '300.630')
('300.690', '301.410')
('302.610', '304.410')
('304.500', '306.030')
('306.420', '307.770')
('308.160', '309.540')
('309.750', '312.480')
('312.810', '315.270')
('315.270', '318.420')
('319.500', '321.600')
('321.750', '323.040')
('323.250', '325.410')
('327.930', '329.940')
('330.300', '332.490')
('332.580', '334.710')
('334.920', '336.150')
('336.780', '337.590')
('337.920', '339.300')
('339.540', '340.950')
('341.160', '343.020')
('343.500', '344.760')
('344.820', '347.220')
('347.820', '348.750')
('348.900', '349.740')
('349.770', '351.450')
('351.900', '353.070')
('354.210', '355.560')
('356.010', '358.860')
('358.920', '360.420')
('360.570', '363.150')
('364.620', '366.030')
('366.360', '367.620')
('368.100', '369.750')
('370.260', '371.790')
('371.850', '373.230')
('373.350', '374.910')
('374.910', '375.720')
('376.050', '379.200')
('379.530', '382.500')
('383.040', '384.750')
('384.750', '387.810')
('388.140', '390.390')
('391.200', '392.400')
('393.420', '396.420')
('396.780', '398.760')
('398.790', '399.480')
('400.020', '402.720')
('402.720', '405.120')
('405.180', '406.620')
('407.070', '407.880')
('407.880', '408.750')
('411.330', '412.680')
('412.680', '413.490')
('413.580', '414.240')
('414.270', '416.550')
('416.940', '418.500')
('418.530', '419.730')
('419.760', '421.800')
('422.010', '422.670')
('424.350', '426.000')
('426.060', '427.710')
('427.710', '429.630')
