('0.000', '6.030')
('10.650', '16.380')
('16.380', '20.790')
('20.880', '24.030')
('24.030', '25.080')
('25.080', '26.160')
('26.160', '29.580')
('29.580', '35.670')
('35.970', '37.320')
('37.470', '40.440')
('40.740', '43.530')
('43.530', '44.550')
('44.790', '46.830')
('47.190', '55.050')
('55.320', '58.410')
('58.560', '61.380')
('61.740', '68.610')
('68.880', '71.010')
('71.070', '72.510')
('72.720', '76.200')
('76.230', '77.790')
('78.060', '80.580')
('80.880', '82.560')
('82.560', '83.580')
('83.580', '85.020')
('85.440', '86.850')
('86.880', '88.800')
('88.800', '91.050')
('91.230', '93.630')
('93.780', '96.810')
('96.870', '98.220')
('98.580', '99.570')
('101.490', '110.490')
('110.730', '111.630')
('111.690', '114.930')
('114.960', '117.870')
('117.870', '119.550')
('119.640', '122.640')
('122.700', '123.750')
('123.750', '130.680')
('130.680', '139.740')
('140.040', '144.150')
('144.270', '146.040')
('146.310', '148.320')
('148.500', '150.840')
('150.840', '153.840')
('153.900', '155.130')
('155.190', '157.050')
('157.080', '160.170')
('160.170', '161.010')
('161.040', '162.060')
('162.060', '163.290')
('163.290', '165.630')
('165.900', '168.240')
('168.420', '171.480')
('171.600', '173.880')
('173.880', '176.760')
('176.970', '181.620')
('181.890', '183.090')
('183.270', '189.060')
('189.300', '192.120')
('192.510', '193.200')
('193.320', '195.300')
('195.300', '197.760')
('197.910', '200.670')
('200.880', '202.320')
('202.620', '205.020')
('205.020', '208.290')
('208.500', '210.390')
('210.510', '213.300')
('213.360', '215.490')
('215.820', '216.420')
('217.170', '220.740')
('220.860', '221.610')
('221.670', '222.540')
('222.540', '226.050')
('226.050', '229.080')
('231.240', '233.580')
('233.580', '234.960')
('235.260', '236.970')
('236.970', '239.040')
('239.040', '241.530')
('241.590', '245.790')
('246.090', '248.460')
('248.670', '251.580')
('251.790', '253.620')
('253.740', '256.500')
('256.500', '259.200')
('259.290', '260.580')
('260.580', '262.200')
('262.260', '264.060')
('264.150', '265.830')
('266.160', '267.090')

