('0.030', '9.060')
('11.580', '12.360')
('12.540', '15.150')
('15.270', '19.680')
('20.460', '21.630')
('21.630', '22.830')
('22.830', '24.570')
('24.870', '28.320')
('28.320', '30.360')
('31.170', '33.690')
('33.690', '38.490')
('39.090', '41.610')
('41.610', '43.620')
('43.650', '46.560')
('47.010', '56.160')
('56.760', '64.530')
('65.250', '72.810')
('73.260', '76.320')
('76.440', '80.010')
('81.390', '83.430')
('83.430', '86.280')
('86.910', '90.270')
('91.290', '92.070')
('92.130', '95.280')
('95.910', '97.290')
('97.290', '99.060')
('99.300', '100.650')
('100.650', '102.690')
('102.690', '103.740')
('104.400', '107.430')
('107.430', '110.010')
('110.700', '114.060')
('114.060', '115.380')
('115.380', '117.300')
('118.080', '119.820')
('119.850', '124.320')
('124.320', '128.910')
('129.120', '133.110')
('133.260', '135.510')
('135.510', '139.470')
('139.470', '141.540')
('141.720', '143.910')
('144.000', '146.700')
('147.180', '151.110')
('151.590', '157.140')
('157.380', '159.330')
('159.540', '162.300')
('162.300', '165.300')
('166.170', '170.340')
('170.520', '172.410')
('174.120', '174.870')
('174.870', '176.400')
('176.520', '177.960')
('177.960', '180.630')
('180.660', '182.670')
('183.330', '184.260')
('184.260', '185.670')
('185.670', '190.050')
('190.200', '190.860')
('190.860', '191.670')
('191.820', '193.950')
('193.950', '195.270')
('197.190', '198.690')
('198.870', '202.890')
('203.220', '206.310')
('207.060', '207.900')
('208.260', '209.670')
('211.200', '213.720')
('213.720', '216.000')
('216.000', '219.720')
('220.020', '221.160')
('221.340', '224.010')

