('0.000', '2.760')
('3.870', '5.220')
('5.850', '7.800')
('8.160', '10.440')
('10.590', '12.030')
('13.050', '16.530')
('16.860', '20.160')
('20.730', '24.450')
('25.140', '27.210')
('27.450', '28.080')
('28.590', '30.120')
('30.450', '32.220')
('32.910', '35.190')
('35.760', '37.890')
('37.980', '40.140')
('40.620', '43.530')
('44.820', '46.200')
('47.790', '48.420')
('48.480', '49.230')
('49.830', '52.050')
('52.470', '53.730')
('55.980', '58.560')
('58.650', '59.910')
('60.030', '61.380')
('62.160', '63.000')
('63.390', '64.020')
('64.020', '65.400')
('65.430', '66.180')
('67.080', '68.640')
('68.850', '71.430')
('71.430', '72.240')
('72.990', '74.520')
('74.760', '76.140')
('76.830', '79.320')
('79.560', '81.180')
('82.410', '83.790')
('84.570', '86.220')
('86.400', '90.030')
('90.900', '94.050')
('95.460', '96.210')
('96.360', '97.890')
('98.370', '99.210')
('99.240', '100.380')
('100.740', '101.640')
('101.640', '103.560')
('104.130', '106.710')
('107.040', '109.140')
('110.460', '114.150')
('114.630', '117.210')
('119.040', '119.850')
('120.150', '121.890')
('122.430', '124.050')
('124.230', '125.400')
('125.940', '127.050')
('127.560', '129.390')
('129.570', '130.980')
('131.910', '133.260')
('133.920', '135.000')
('136.830', '137.940')
('138.660', '140.640')
('141.240', '142.290')
('142.680', '144.150')
('144.600', '145.530')
('145.650', '147.330')
('148.200', '148.950')
('149.220', '151.440')
('151.680', '153.270')
('153.270', '154.470')
('155.790', '157.740')
('159.810', '161.250')
('163.380', '164.550')
('164.760', '166.140')
('166.620', '168.090')
('168.120', '168.780')
('169.260', '170.880')
('172.830', '174.600')
('174.900', '177.120')
('177.420', '179.400')
('180.090', '181.110')
('181.170', '181.860')
('182.190', '183.120')
('184.020', '186.120')
('186.270', '187.770')
('187.920', '189.420')
('190.260', '191.460')
('191.790', '192.750')
('193.410', '195.750')
('196.800', '197.520')
('198.090', '200.100')
('200.670', '202.170')
('202.800', '204.990')
('206.490', '207.660')
('209.280', '210.660')
('211.650', '212.880')
('214.230', '215.160')
('215.460', '216.660')
('217.260', '218.490')
('218.850', '219.600')
('220.020', '221.670')
('221.940', '224.130')
('225.900', '226.950')
('229.410', '230.670')
('231.000', '232.080')
('232.470', '233.850')
('235.350', '236.940')
('237.510', '238.320')
('239.070', '240.240')
('240.420', '241.530')
('241.560', '242.520')
('244.710', '246.090')
('247.590', '248.520')
('248.910', '249.900')
('249.960', '250.620')
('250.920', '252.750')
('254.220', '255.540')
('256.110', '257.520')
('258.090', '259.320')
('259.470', '260.160')
('261.780', '263.010')
('263.340', '264.570')
('266.460', '267.480')
('269.100', '270.630')
('271.410', '272.760')
('273.720', '274.470')
('275.130', '276.450')
('277.260', '278.010')
('279.540', '280.590')
('282.480', '283.530')
('284.340', '285.780')
('286.080', '287.970')
('288.450', '289.380')
('291.150', '292.440')
('295.050', '296.550')
('297.180', '298.560')
('298.650', '300.060')
('300.180', '300.840')
('302.850', '303.720')
('303.990', '305.250')
('306.000', '306.870')
('307.890', '309.000')
('309.150', '311.010')
('311.790', '312.570')
('312.840', '315.120')
('316.140', '317.190')
('319.350', '320.460')
('321.120', '322.380')
('323.970', '326.160')
('326.340', '327.510')
('328.680', '329.910')
('331.110', '332.070')
('332.460', '334.110')
('334.470', '335.430')
('335.670', '336.960')
('337.560', '338.700')
('339.180', '340.230')
('341.970', '342.570')
('342.780', '344.040')
('344.640', '345.600')
('345.840', '347.250')
('348.870', '350.670')
('351.240', '352.080')
('352.110', '353.010')
('355.800', '356.490')
('356.730', '357.870')
('359.940', '362.190')
('363.510', '365.280')
('365.280', '365.970')
('366.600', '367.560')
('368.970', '370.320')
('370.440', '371.130')
('371.490', '372.450')
('372.570', '374.460')
('374.910', '376.380')
('376.890', '377.970')
('378.930', '380.640')
('380.970', '382.020')
('384.210', '385.380')
('386.670', '387.510')
('388.020', '389.010')
('389.910', '390.900')
('390.930', '391.830')
('392.490', '393.390')
('393.390', '394.410')
('394.770', '395.520')
('397.800', '398.700')
('400.860', '402.180')
('402.660', '403.710')
('404.550', '405.150')
('405.960', '407.100')
('408.360', '409.680')
('410.790', '411.900')
('412.380', '412.980')
('414.270', '415.740')
('417.000', '418.170')
('418.200', '419.130')
('420.900', '421.770')

