('0.690', '2.100')
('2.100', '8.040')
('8.220', '13.530')
('13.530', '16.260')
('16.260', '19.830')
('19.830', '23.550')
('23.550', '26.190')
('26.190', '33.510')
('33.720', '35.760')
('36.000', '37.560')
('37.680', '41.640')
('41.880', '43.650')
('43.650', '47.790')
('47.790', '50.370')
('50.400', '52.740')
('52.770', '60.450')
('61.530', '62.700')
('62.730', '67.680')
('68.070', '69.990')
('69.990', '73.170')
('73.350', '74.460')
('74.580', '78.060')
('78.060', '81.180')
('81.300', '83.520')
('83.550', '86.160')
('86.160', '87.390')
('87.660', '89.670')
('89.670', '92.910')
('93.030', '96.480')
('96.480', '99.420')
('99.660', '104.700')
('104.730', '108.930')
('108.930', '110.010')
('110.010', '113.040')
('113.160', '115.080')
('115.440', '116.730')
('116.730', '118.380')
('118.710', '119.790')
('119.820', '123.630')
('123.750', '125.640')
('125.850', '126.780')
('126.780', '129.450')
('130.050', '134.160')
('134.370', '135.240')
('135.240', '137.010')
('137.010', '139.230')
('139.320', '142.680')
('142.680', '146.550')
('146.700', '148.710')
('148.920', '152.790')
('153.150', '156.030')
('156.150', '160.080')
('160.170', '163.200')
('163.200', '165.180')
('165.360', '165.990')
('166.080', '172.350')
('172.410', '175.320')
('175.500', '178.590')
('179.040', '180.690')
('180.720', '182.130')
('182.130', '185.700')
('185.850', '187.410')
('187.710', '188.850')
('188.850', '191.820')
('191.820', '194.490')
('194.490', '198.210')
('198.210', '202.950')
('203.250', '207.060')
('207.060', '212.190')
('212.190', '213.690')
('213.780', '217.230')
('217.230', '220.020')
('220.020', '224.310')
('224.400', '226.860')
('227.250', '230.520')
('230.850', '235.050')
('235.740', '238.260')
('238.260', '241.380')
('241.530', '242.190')
('242.310', '244.380')
('244.380', '246.870')
('246.930', '251.100')
('251.130', '252.930')
('252.930', '254.880')
('255.120', '255.810')
('255.840', '257.520')
('257.520', '260.010')
('260.010', '264.240')
('264.330', '267.420')
('268.170', '268.800')
('268.980', '270.720')
('270.930', '273.990')
('273.990', '276.900')
('276.900', '277.530')
('278.010', '279.660')
('279.780', '281.580')
('281.700', '286.560')
('287.040', '289.200')
('289.410', '292.470')
('292.500', '298.410')
('298.770', '302.610')
('302.670', '305.940')
('306.090', '307.350')
('307.350', '308.550')
('308.550', '310.410')
('310.410', '314.790')
('314.910', '316.680')
('316.770', '318.960')
('318.960', '321.180')
('321.180', '324.930')
('325.200', '325.800')
('325.800', '328.980')

