('0.000', '13.020')
('13.020', '15.330')
('15.330', '20.190')
('20.250', '21.300')
('21.300', '22.800')
('22.830', '24.240')
('24.240', '26.700')
('26.760', '29.130')
('29.190', '31.200')
('31.260', '32.100')
('32.100', '34.140')
('34.200', '35.250')
('35.370', '36.510')
('36.930', '38.670')
('38.850', '40.830')
('40.980', '43.110')
('43.110', '49.380')
('49.380', '52.020')
('52.170', '54.120')
('54.180', '56.850')
('56.850', '59.700')
('59.880', '62.490')
('62.970', '65.220')
('65.370', '67.230')
('67.290', '68.820')
('69.420', '70.590')
('70.590', '71.820')
('71.850', '73.200')
('73.380', '74.340')
('74.670', '76.740')
('76.980', '80.400')
('80.760', '82.080')
('82.200', '83.580')
('83.730', '86.340')
('86.370', '89.280')
('89.580', '94.590')
('94.740', '98.760')
('98.760', '100.410')
('100.500', '102.750')
('103.290', '104.370')
('104.370', '105.780')
('106.200', '108.000')
('108.180', '110.490')
('110.580', '113.760')
('114.330', '116.370')
('116.850', '117.450')
('117.630', '120.120')
('120.270', '122.640')
('122.940', '127.560')
('127.920', '128.730')
('128.940', '130.920')
('130.920', '132.630')
('133.350', '134.910')
('135.270', '137.160')
('137.250', '139.650')
('140.040', '141.150')
('141.420', '142.560')
('143.190', '146.880')
('147.090', '148.440')
('148.470', '150.120')
('150.300', '154.200')
('154.380', '156.150')
('156.150', '158.640')
('159.210', '161.040')
('161.310', '163.290')
('164.130', '167.850')
('168.180', '169.380')
('170.610', '174.210')
('174.810', '176.370')
('176.370', '178.080')
('178.770', '179.610')
('179.610', '181.890')
('182.310', '183.270')
('183.570', '185.130')
('185.970', '187.320')
('187.410', '188.610')
('188.820', '191.310')
('191.490', '192.960')
('193.380', '194.700')
('194.910', '198.360')
('198.660', '200.010')
('200.310', '200.910')
('201.090', '202.590')
('203.250', '205.050')
('205.950', '206.970')
('207.690', '209.520')
('209.820', '210.480')
('211.470', '214.140')
('214.410', '215.370')
('215.580', '217.710')
('218.040', '219.210')
('219.930', '220.890')
('221.010', '221.850')
('222.030', '224.100')
('224.340', '225.480')
('226.620', '229.200')
('229.500', '232.140')
('232.770', '233.430')
('233.700', '234.960')
('235.440', '236.430')
('236.700', '237.750')
('237.840', '238.890')
('239.070', '239.670')
('239.670', '242.520')
('242.940', '243.630')
('243.630', '245.220')
('245.250', '246.240')
('246.390', '249.840')
('250.110', '253.110')
('253.380', '254.550')
('254.970', '256.710')
('256.770', '259.050')
('259.470', '260.430')
('261.540', '262.560')
('263.280', '264.450')
('265.290', '267.420')
('267.600', '269.640')
('270.030', '272.610')
('273.570', '276.120')
('276.480', '277.590')
('277.800', '278.940')
('279.060', '281.040')
('281.100', '281.700')
('282.330', '285.600')
('285.810', '287.820')
('288.120', '289.950')
('290.580', '291.300')
('291.480', '293.550')
('294.240', '295.890')
('296.610', '297.210')
('297.990', '300.090')
('300.300', '303.150')
('303.330', '303.930')
('304.140', '306.180')
('306.750', '309.660')
('310.260', '312.240')
('312.510', '313.770')
('313.980', '314.580')
('314.760', '316.440')
('316.500', '318.210')
('318.840', '320.310')
('320.910', '323.370')
('323.490', '325.170')
('325.320', '326.730')
('326.850', '327.840')
('328.050', '329.940')
('330.720', '332.670')
('333.000', '335.130')
('336.450', '339.330')
('339.330', '341.910')
('342.270', '344.250')
('344.490', '345.750')
('346.170', '350.040')
('350.430', '352.290')
('352.410', '353.250')
('353.670', '354.270')
('354.480', '355.620')
('356.430', '357.060')
('357.360', '358.200')
('358.650', '361.320')
('361.320', '362.850')
('363.090', '364.230')
('364.320', '367.020')
('368.580', '369.330')
('369.690', '370.470')
('370.890', '372.720')
('373.140', '375.870')
('375.900', '376.950')
('376.950', '378.480')
('378.630', '379.950')
('380.010', '381.420')
('381.480', '382.080')
('382.260', '385.140')
('385.140', '387.090')
('387.840', '390.660')
('391.560', '392.610')
('392.640', '396.300')
('396.390', '397.380')
('397.380', '397.980')
('398.490', '400.050')
('400.830', '402.990')
('404.640', '406.320')
('406.410', '408.150')
('408.390', '410.550')
('410.910', '412.230')
('412.380', '413.700')
('414.030', '414.630')
('416.850', '417.450')
('417.750', '421.890')
('422.610', '424.440')
('424.770', '427.890')
('429.210', '430.470')
('430.650', '432.330')
('432.900', '433.500')
('434.580', '437.130')
('437.520', '439.800')
('440.010', '443.010')
('443.010', '445.680')
('446.010', '447.330')
('447.540', '448.500')
('449.760', '450.420')
('450.660', '451.800')
('451.800', '452.400')
('452.910', '453.540')
('454.560', '455.370')
('455.400', '456.810')
('457.680', '458.280')
('459.120', '460.740')
('460.920', '461.700')
('462.420', '464.280')
('465.060', '466.470')
('466.470', '468.780')
('469.290', '471.150')
('471.240', '473.910')
('474.210', '476.640')
('476.760', '478.860')
('479.100', '480.030')
('480.120', '481.260')
('481.260', '482.610')
('482.730', '483.870')
('483.870', '486.330')
('487.140', '488.160')
('489.030', '490.650')
('491.010', '492.870')
('493.560', '494.160')
('494.160', '495.300')
('495.720', '497.340')
('497.610', '499.980')
('501.030', '502.800')
('503.370', '504.690')
('504.960', '507.540')
('507.810', '509.070')
('509.400', '510.720')
('511.770', '516.000')
('517.440', '519.240')
('519.270', '521.250')
('521.280', '522.090')
('522.330', '524.790')
('525.240', '526.380')
('526.530', '527.760')
('528.030', '528.630')
('529.140', '530.430')
('530.760', '532.380')
('532.590', '533.760')
('533.820', '535.410')
('536.310', '536.970')
('536.970', '539.100')
('539.280', '541.380')
('541.410', '543.090')
('543.180', '544.500')
('545.040', '545.940')
('546.810', '547.920')
('549.330', '550.440')
('552.210', '553.530')
('553.770', '555.210')
('555.330', '557.220')
('557.400', '558.000')
('558.210', '561.480')
('561.810', '562.890')
('563.700', '564.480')
('564.570', '565.290')
('565.320', '567.390')
('567.780', '569.640')
('570.330', '572.280')
('573.270', '573.870')
('574.380', '575.820')
('575.880', '578.370')
('579.000', '580.230')
('580.650', '582.480')
('583.170', '583.950')
('584.520', '585.870')
('586.140', '587.490')
('588.390', '589.260')
('589.560', '590.850')
('592.470', '593.670')
('594.870', '596.970')
('597.060', '597.750')
('597.900', '600.090')
('600.240', '601.380')
('601.530', '603.150')
('603.690', '604.500')
('606.000', '607.440')
('607.680', '609.120')
('609.300', '610.170')
('610.350', '612.120')
('612.300', '613.500')
('614.040', '616.890')
('617.850', '619.020')
('619.500', '620.100')
('620.190', '621.030')
('621.390', '623.130')
('623.940', '624.690')
('624.690', '627.030')
('627.210', '628.560')
('628.560', '630.600')
('631.350', '632.760')
('633.270', '634.560')
('635.400', '636.030')
('636.600', '639.150')
('639.510', '640.380')
('640.590', '641.310')
('642.210', '643.230')
('644.580', '645.360')
('645.780', '646.380')
('646.440', '649.140')
('649.140', '650.310')
('650.460', '653.130')
('653.130', '653.730')
('653.730', '655.830')
('655.950', '656.880')
('656.970', '659.010')
('660.420', '661.080')
('661.230', '662.520')
('662.910', '663.540')
('663.570', '665.490')
('666.000', '667.680')
('667.830', '669.240')
('669.240', '670.500')
('670.590', '671.490')
('671.880', '673.650')
('674.430', '675.870')
('676.440', '677.070')
('678.390', '680.010')
('681.150', '681.990')
('682.050', '683.580')
('683.790', '686.820')
('687.270', '688.020')
('688.530', '689.280')
('689.280', '691.530')
('691.650', '693.630')
('694.860', '699.960')
('700.350', '703.590')
('704.370', '705.420')
('707.190', '707.790')
('708.690', '709.290')
('709.380', '711.000')
('711.330', '714.960')
('715.170', '716.070')
('716.250', '717.360')
('718.500', '719.400')
('720.150', '720.810')
('722.700', '723.960')
('724.020', '727.800')
('728.070', '728.850')
('728.850', '730.770')
('734.370', '735.990')
('736.710', '737.400')
('737.430', '738.780')
('739.080', '739.950')
('739.950', '740.610')
('740.790', '741.780')
('741.780', '743.700')
('744.630', '746.520')
('748.890', '749.730')
('751.380', '751.980')
('751.980', '753.660')
('755.340', '756.090')
('756.240', '758.160')
('759.450', '761.490')
('761.520', '762.120')
('762.150', '762.750')
('762.780', '765.360')
('765.480', '768.660')
('768.720', '771.300')
('771.600', '773.640')
('774.090', '775.530')
('775.770', '776.730')
('776.820', '778.140')
('781.260', '782.100')
('783.090', '784.050')
('784.170', '786.450')
('786.810', '787.680')
('788.220', '789.600')
('789.840', '793.680')
('793.890', '795.870')
('796.410', '797.400')
('797.640', '800.940')
('801.840', '802.680')
('802.890', '804.000')
('804.690', '805.290')
('806.280', '807.030')
('807.120', '809.490')
('810.660', '811.500')
('812.160', '813.360')
('813.390', '815.940')
('816.120', '818.250')
('818.340', '819.150')
('819.150', '819.780')
('819.870', '820.860')
('821.250', '823.590')
('823.740', '824.760')
('825.930', '827.070')
('827.220', '828.840')
('828.870', '829.500')
('829.710', '830.700')
('831.030', '833.550')
('833.850', '838.800')
('839.070', '840.750')
('840.900', '841.830')
('842.280', '843.180')
('843.660', '844.770')
('845.310', '847.290')
('847.350', '849.360')
('850.950', '854.430')
('854.850', '855.780')
('857.190', '858.780')
('859.020', '862.650')
('862.740', '863.340')
('864.510', '865.350')
('866.580', '867.480')
('867.930', '868.530')
('868.860', '870.510')
('870.870', '872.040')
('872.370', '873.060')
('873.180', '874.710')
('875.250', '876.180')
('877.080', '878.550')
('878.760', '879.630')
('879.870', '880.590')
('881.130', '881.820')
('883.380', '884.580')
('885.330', '885.990')
('886.380', '888.030')
('888.330', '889.860')
('890.400', '891.810')
('892.290', '893.190')
('893.190', '893.880')
('893.880', '894.480')
('894.630', '895.710')
('895.770', '896.520')
('896.640', '897.570')
('899.370', '900.990')
('901.260', '902.940')
('903.030', '904.830')
('907.350', '908.190')
('908.850', '910.110')
('911.220', '912.150')
('912.330', '913.590')
('913.860', '916.740')
('917.670', '919.230')
('919.290', '922.470')
('922.680', '923.580')
('923.850', '924.870')
('926.550', '927.810')
('928.530', '930.780')
('933.060', '933.960')
('934.320', '938.880')
('939.660', '940.860')
('940.860', '942.540')
('942.780', '944.010')
