('0.030', '5.820')
('11.250', '15.420')
('15.750', '17.640')
('17.640', '18.570')
('19.050', '20.880')
('20.910', '25.350')
('25.440', '26.550')
('27.090', '28.500')
('28.500', '29.100')
('29.790', '32.400')
('32.580', '33.900')
('33.900', '35.430')
('35.910', '37.980')
('38.040', '39.570')
('39.600', '40.770')
('41.070', '42.120')
('42.210', '43.110')
('43.200', '44.220')
('44.220', '45.240')
('45.240', '50.220')
('50.640', '53.340')
('53.610', '57.240')
('57.240', '59.130')
('59.130', '61.110')

