('7.230', '8.490')
('9.540', '12.930')
('13.260', '17.700')
('18.150', '23.280')
('23.970', '24.900')
('24.900', '28.620')
('29.250', '30.240')
('31.080', '34.560')
('34.830', '36.810')
('37.950', '39.900')
('40.350', '42.240')
('42.600', '43.590')
('43.980', '45.180')
('45.330', '47.070')
('47.730', '49.380')
('49.380', '52.740')
('52.890', '57.720')
('57.900', '59.340')
('60.000', '60.630')
('60.750', '62.220')
('62.610', '69.150')
('69.480', '71.220')
('71.250', '74.310')
('75.000', '76.170')
('76.200', '79.170')
('79.320', '83.010')
('83.310', '86.910')
('87.120', '88.050')
('89.250', '92.670')
('93.030', '97.470')
('97.920', '100.140')
('100.740', '103.710')
('103.710', '104.580')
('104.610', '105.720')
('106.650', '112.230')
('112.410', '113.280')
('114.420', '116.370')
('116.820', '117.930')
('118.350', '119.580')
('120.420', '122.130')
('122.250', '123.210')
('123.210', '124.650')
('124.830', '127.350')
('127.710', '129.690')
('129.900', '130.800')
('131.130', '132.690')
('133.620', '134.460')
('135.750', '136.950')
('137.160', '139.530')
('139.800', '141.000')
('141.780', '142.470')
('143.640', '146.280')
('146.730', '147.750')
('148.590', '149.190')
('149.460', '150.540')
('150.600', '151.500')
('151.620', '152.730')
('153.630', '155.880')
('156.420', '157.260')
('157.890', '158.820')
('159.030', '160.440')
('161.220', '166.230')
('167.160', '169.500')
('169.800', '171.120')
('171.720', '172.890')
('172.920', '175.950')
('178.560', '182.130')
('182.190', '183.000')
('183.000', '184.380')
('186.030', '189.330')
('189.840', '191.790')
('192.300', '194.940')
('195.030', '196.260')
('196.680', '198.270')
('199.770', '200.370')
('200.700', '202.500')
('202.680', '203.370')
('203.370', '204.300')
('204.870', '206.220')
('206.220', '207.060')
('207.210', '208.770')
('209.760', '212.250')
('212.430', '213.450')
('214.470', '215.220')
('216.360', '217.680')
('217.800', '219.390')
('219.900', '221.550')
('223.440', '224.400')
('224.400', '225.300')
('225.660', '226.710')
('226.800', '228.330')
('228.510', '229.140')
('230.040', '235.530')
('236.040', '236.880')
('237.360', '239.610')
('239.730', '240.570')
('240.720', '242.430')
('245.700', '246.390')
('247.350', '250.050')
('250.650', '251.460')
('254.160', '255.060')
('255.690', '257.640')
('259.200', '261.360')
('261.660', '262.530')
('264.720', '266.040')
('266.310', '267.090')
('267.510', '270.330')
('270.330', '270.930')
('271.200', '272.580')
('273.450', '275.040')
('275.670', '276.480')
('276.660', '279.330')
('280.710', '281.790')
('283.530', '285.390')
('287.070', '288.660')
('290.220', '293.250')
('293.460', '294.390')
('294.390', '296.040')
('297.840', '298.920')
('299.100', '300.300')
('300.360', '301.980')
('302.580', '303.690')
('303.810', '305.070')
('306.750', '308.070')
('309.570', '310.230')
('310.410', '312.330')
('313.590', '314.280')
('315.450', '316.410')
('316.590', '317.550')
('317.700', '318.630')
('319.110', '320.430')
('320.460', '321.060')
('321.660', '322.500')
('324.210', '326.130')
('326.130', '327.600')
('328.350', '329.250')
('329.910', '332.280')
('333.900', '334.500')
('334.860', '336.030')
('336.030', '339.420')
('339.990', '342.570')
('342.840', '344.220')
('344.730', '345.540')
('348.330', '349.800')
('349.860', '350.820')
('352.260', '354.600')
('356.640', '359.250')
('359.460', '360.090')
('360.870', '362.160')
('362.610', '364.200')
('365.490', '367.170')
('367.530', '368.490')
('371.370', '372.240')
('374.520', '375.480')
('376.170', '377.970')
('379.050', '380.550')
('382.020', '383.640')
('383.760', '384.390')
('384.570', '386.310')
('386.310', '387.180')
('387.720', '389.820')
('390.750', '391.650')
('392.250', '393.240')
('393.750', '395.130')
('395.610', '396.780')
('396.930', '398.670')
('401.370', '402.180')
('402.720', '403.590')
('403.620', '404.670')
('405.000', '405.990')
('406.920', '408.150')
('409.110', '410.310')
('410.880', '413.190')
('413.490', '414.420')
('414.720', '415.530')
('416.070', '417.030')
('417.750', '418.350')
('418.440', '419.880')
('422.430', '423.150')
('423.480', '424.350')
('425.460', '426.330')
('426.450', '427.140')
('427.350', '428.700')
('429.600', '430.470')
('434.130', '434.730')
('434.790', '436.200')
('436.470', '437.940')
('438.000', '440.790')
('441.630', '443.190')
('443.280', '444.300')
('444.510', '445.320')
('445.770', '447.600')
('447.930', '449.430')
('449.940', '453.240')
('453.660', '455.220')
('455.310', '456.090')
('456.090', '457.110')
('457.380', '458.580')
('458.730', '462.000')
('462.090', '467.430')
('467.490', '468.150')
('468.210', '469.320')
('469.590', '472.890')
('473.040', '474.210')
('474.270', '475.050')
('475.260', '476.820')
('476.820', '478.260')
('478.260', '479.730')
('480.240', '481.020')
('481.800', '483.330')
('483.630', '486.900')
('487.230', '489.600')
('489.840', '491.190')
('491.490', '493.680')
('493.920', '495.780')
('496.050', '497.610')
('498.210', '502.350')
('502.980', '504.030')
('504.390', '505.380')
('506.070', '507.930')
('508.140', '509.760')
('510.720', '513.690')
('514.050', '514.950')
('515.490', '517.050')
('517.140', '518.490')
('518.730', '521.670')
('521.760', '523.080')
('523.470', '524.610')
('525.180', '527.460')
('527.580', '530.850')
('531.420', '534.660')
('534.870', '536.340')
('536.580', '537.390')
('537.960', '538.590')
('538.650', '539.370')
('539.610', '540.720')
('540.900', '541.590')
('541.890', '543.630')
('543.840', '546.600')
('546.720', '547.560')
('547.680', '548.640')
('548.850', '553.350')
('553.650', '554.790')
('555.000', '559.770')
('560.010', '561.810')
('562.110', '563.010')
('563.100', '566.730')
('566.940', '568.080')
('568.170', '570.120')
('570.120', '571.380')
('571.440', '574.140')
('574.230', '575.970')
('575.970', '580.140')
('580.260', '583.800')
('584.130', '586.020')
('586.020', '587.010')
('587.340', '588.270')
('588.300', '592.410')
('592.920', '596.100')
('596.520', '599.070')
('599.220', '602.700')
('602.700', '604.620')
('604.650', '608.130')
('608.730', '612.570')
('612.570', '614.070')
('614.160', '617.280')
('617.490', '618.990')
('618.990', '620.100')
('620.190', '623.550')
('623.640', '625.860')
('625.980', '627.720')
('627.780', '631.710')
('632.040', '632.730')
('632.850', '634.050')
('634.170', '636.900')
('637.200', '640.050')
('640.230', '643.590')
('643.800', '645.060')
('645.060', '646.890')
('647.040', '653.910')
('654.150', '655.920')
('655.950', '658.770')
('658.800', '661.110')
('661.320', '663.540')
('663.660', '665.370')
('665.460', '667.830')
('667.920', '670.800')
('670.920', '672.150')
('672.150', '673.530')
('673.650', '675.690')
('676.350', '677.070')
('677.340', '678.300')
('679.080', '680.100')
('680.430', '683.160')
('683.340', '684.090')
('684.210', '685.860')
('685.890', '688.920')
('689.010', '691.080')
('691.320', '695.220')
('695.280', '696.630')
('696.660', '697.890')
('698.130', '698.760')
('699.600', '700.890')
('701.130', '703.800')
('704.130', '706.440')
('706.650', '709.890')
('709.980', '713.910')
('713.970', '715.140')
('715.140', '716.490')
('716.490', '719.040')
('719.280', '722.280')
('722.550', '724.440')
('724.770', '727.920')
('728.250', '731.760')
('731.880', '734.460')
('734.610', '736.620')
('736.830', '741.060')
('741.120', '742.110')
('742.560', '747.510')
('747.510', '749.580')
('749.580', '750.510')
('750.930', '752.010')
('752.070', '755.310')
('755.550', '758.820')
('759.120', '761.640')
('761.640', '764.070')
('764.190', '765.390')
('765.510', '768.840')
('769.500', '771.330')
('771.390', '773.280')
('773.280', '775.980')
('776.010', '777.720')
('777.780', '778.440')
('778.470', '779.880')
('780.360', '782.790')
('782.970', '783.720')
('783.960', '786.600')
('786.660', '788.100')
('788.250', '789.360')
('789.420', '791.550')
('791.910', '794.250')
('794.400', '798.450')
('798.750', '801.300')
('801.480', '803.580')
('803.970', '806.250')
('806.640', '808.200')
('808.380', '812.460')
('812.640', '813.870')
('813.870', '815.040')
('815.160', '816.450')
('816.450', '819.060')
('819.210', '823.230')
('823.560', '824.910')
('825.240', '827.340')
('827.340', '828.000')
('828.390', '830.910')
('831.090', '831.750')
('832.800', '833.460')
('833.760', '836.880')
('838.440', '841.470')
('842.340', '845.190')
('845.850', '848.790')
('848.940', '853.530')
('853.860', '858.660')
('858.840', '860.070')
('860.760', '863.220')
('863.460', '864.570')

