('0.000', '3.780')
('3.780', '5.670')
('5.670', '8.760')
('8.760', '11.850')
('11.850', '14.430')
('14.580', '18.420')
('18.540', '19.680')
('20.040', '21.480')
('21.540', '24.090')
('24.090', '25.560')
('26.010', '28.320')
('28.410', '30.090')
('30.360', '33.090')
('33.090', '35.640')
('36.120', '42.510')
('42.510', '47.400')
('47.910', '52.500')
('52.710', '53.580')
('53.580', '56.100')
('56.220', '57.210')
('57.210', '60.120')
('60.360', '65.490')
('65.490', '68.490')
('68.910', '77.610')
('78.150', '78.960')
('79.020', '80.910')
('80.910', '83.010')
('83.580', '89.700')
('89.700', '93.390')
('93.510', '97.290')
('97.290', '98.010')
('98.010', '100.950')
('100.950', '104.610')
('104.820', '106.380')
('106.380', '109.200')
('109.230', '111.630')
('112.590', '119.100')
('119.100', '122.370')
('122.370', '123.870')
('123.870', '126.960')
('127.830', '131.340')
('131.340', '133.410')
('133.410', '138.570')
('138.570', '140.460')
('140.700', '142.890')
('142.890', '144.300')
('144.930', '151.260')
('152.760', '156.690')
('156.780', '157.680')
('158.160', '159.480')
('160.230', '162.480')
('162.720', '163.620')
('163.830', '165.060')
('166.680', '169.050')
('169.170', '172.770')
('172.860', '176.190')
('176.190', '178.080')
('179.010', '181.200')
('181.380', '181.980')
('182.280', '183.570')
('184.350', '185.490')
('185.670', '188.100')
('188.100', '189.720')
('190.350', '190.950')
('191.910', '194.520')
('194.520', '195.330')
('195.480', '196.680')
('196.680', '197.670')
('198.180', '202.320')
('202.320', '204.210')
('204.900', '206.280')
('206.580', '207.270')
('208.860', '209.610')
('209.730', '210.690')
('210.780', '213.090')
('213.390', '215.820')
('219.300', '222.180')
('222.300', '224.160')
('225.720', '229.320')
('229.470', '230.280')
('231.270', '232.290')
('232.650', '234.690')
('234.930', '236.790')
('236.790', '238.320')
('238.860', '240.840')
('241.560', '243.540')
('243.960', '246.120')
('248.160', '252.660')

