('0.000', '13.650')
('14.280', '18.000')
('18.570', '23.220')
('23.250', '28.260')
('28.260', '36.540')
('36.990', '39.750')
('39.750', '40.380')
('40.380', '41.130')
('41.130', '48.870')
('48.960', '50.010')
('50.130', '54.480')
('54.750', '56.190')
('56.310', '58.680')
('59.070', '61.050')
('62.490', '64.410')
('64.890', '67.890')
('67.920', '69.900')
('70.500', '71.580')
('71.760', '72.750')
('73.650', '75.420')
('75.690', '78.720')
('79.170', '79.770')
('80.010', '82.140')
('84.750', '85.980')
('86.100', '89.940')
('90.180', '92.070')
('92.100', '94.530')
('95.490', '98.790')
('99.060', '100.110')
('100.110', '102.180')
('102.240', '105.360')
('105.390', '108.210')
('108.330', '109.440')
('111.060', '111.660')
('112.230', '113.460')
('113.610', '114.510')
('114.720', '117.450')
('118.230', '118.830')
('118.950', '120.900')
('122.610', '124.050')
('124.950', '126.600')
('127.350', '132.090')
('132.390', '134.370')
('135.060', '139.050')
('139.170', '142.080')
('142.290', '142.890')
('142.890', '144.000')
('144.150', '146.070')
('146.340', '149.460')
('151.020', '151.650')
('151.770', '153.120')
('153.120', '154.050')
('156.240', '158.520')
('159.060', '160.110')
('160.380', '161.100')
('162.030', '167.970')
('167.970', '170.370')
('170.760', '171.600')
('171.870', '173.550')
('174.000', '176.310')
('177.600', '181.200')
('181.680', '185.520')
('186.240', '187.410')
('187.830', '189.360')
('190.230', '193.260')
('194.280', '194.880')
('194.970', '197.730')
('199.590', '200.190')
('200.790', '201.600')
('201.810', '203.520')
('203.940', '208.680')
('210.390', '211.530')
('214.020', '214.710')
('216.330', '221.220')
('221.220', '224.430')
('225.420', '226.020')
('226.290', '227.310')
('227.310', '229.110')
('229.590', '233.550')
('233.820', '234.420')
('234.420', '239.190')
('239.190', '241.530')
('241.530', '243.390')
('243.510', '245.040')
('245.310', '246.630')
('247.020', '248.040')
('248.190', '250.470')
('251.280', '252.360')
('252.720', '254.310')
('254.310', '256.560')
('257.250', '261.090')
('261.090', '264.060')
('264.060', '265.590')
('265.710', '268.380')
('268.380', '269.400')
('270.270', '270.870')
('271.290', '272.220')
('272.430', '277.440')
('277.620', '281.970')
('282.090', '290.190')
('290.640', '292.020')
('292.650', '297.780')
('297.990', '301.620')
('302.700', '304.260')
('304.830', '305.820')
('306.030', '307.560')
('309.360', '311.010')
('311.760', '312.930')
('312.930', '318.210')
('319.680', '324.750')
('327.870', '329.130')
('329.130', '334.290')
('334.830', '335.460')
('337.380', '339.330')
('340.500', '341.190')
('341.310', '342.420')
('343.020', '344.490')
('344.490', '348.750')
('349.350', '352.200')
('352.740', '353.340')
('353.370', '356.700')
('356.760', '357.930')
('358.470', '360.900')
('361.560', '362.460')
('362.460', '364.950')
('365.160', '366.150')
('366.300', '368.430')
('368.430', '373.200')
('374.160', '374.760')
('375.000', '375.690')
('375.960', '380.250')
('380.250', '381.480')
('382.470', '387.270')
('387.270', '389.040')
('389.160', '390.330')
('391.140', '391.980')
('392.130', '393.060')
('393.390', '396.960')
('397.020', '399.630')
('399.630', '401.190')
('401.730', '403.350')
('404.640', '408.690')
('409.020', '410.340')
('410.520', '411.600')

