('0.000', '6.000')
('10.320', '11.520')
('12.840', '14.850')
('15.450', '17.610')
('18.330', '23.370')
('23.370', '29.460')
('29.760', '34.380')
('34.530', '35.490')
('35.820', '37.380')
('39.210', '42.750')
('43.320', '44.160')
('44.550', '53.400')
('53.670', '54.990')
('54.990', '56.400')
('56.760', '58.530')
('59.070', '61.470')
('61.800', '63.660')
('64.200', '67.470')
('68.550', '71.730')
('72.030', '79.650')
('79.890', '90.210')
('90.300', '93.720')
('93.990', '104.250')
('104.520', '109.050')
('109.050', '113.340')
('114.060', '118.530')
('118.890', '120.570')
('120.960', '121.830')
('127.020', '133.050')
('133.770', '139.740')
('139.740', '140.340')
('140.400', '151.200')
('151.260', '158.010')
('158.010', '163.170')
('163.350', '173.100')
('173.580', '176.580')
('176.760', '185.670')
('185.670', '187.740')
('187.950', '196.980')
('197.250', '199.890')
('199.890', '206.820')
('207.000', '208.230')
('208.800', '211.140')
('211.140', '213.270')
('213.330', '215.280')
('215.340', '219.480')
('219.600', '222.570')
('223.050', '225.600')
('225.870', '229.470')
('234.330', '235.170')
('235.410', '240.210')
('240.390', '249.150')
('249.150', '251.670')
('251.910', '253.800')
('254.100', '255.690')
('256.200', '258.600')
('259.140', '267.900')
('267.960', '271.530')
('272.310', '278.280')
('279.120', '280.740')
('280.740', '282.210')
('282.330', '286.530')
('287.130', '294.720')
('300.120', '300.990')
('301.230', '308.190')
('309.030', '315.540')
('315.870', '318.720')
('318.810', '319.440')
('319.980', '322.110')
('322.380', '323.910')
('323.910', '326.820')
('326.970', '328.320')
('329.160', '334.650')
('335.280', '337.770')
('338.100', '339.870')
('340.950', '343.320')
('343.620', '349.020')
('349.650', '350.850')
('351.420', '355.170')
('355.950', '357.570')
('357.660', '359.460')
('359.850', '361.200')
('361.500', '364.560')
('365.010', '366.360')
('366.420', '369.090')
('372.180', '372.780')
('378.330', '381.180')
('381.360', '383.520')
('384.090', '384.810')
('385.110', '390.060')
('391.980', '394.470')
('394.470', '395.790')
('396.090', '397.980')
('399.150', '401.610')
('402.150', '404.850')
('405.330', '408.000')
('408.900', '410.310')
('411.210', '412.440')
('413.250', '416.340')
('418.380', '419.130')
('419.130', '420.360')
('421.200', '422.880')
('423.150', '424.980')
('425.070', '426.420')
('427.230', '427.860')
('428.970', '430.080')
('431.310', '433.260')
('433.260', '434.820')
('435.120', '436.050')
('436.380', '437.280')
('437.820', '440.820')
('441.420', '443.220')
('445.050', '448.860')
('449.160', '450.210')
('450.840', '452.820')
('453.330', '454.770')
('455.040', '455.910')
('456.630', '459.300')
('459.300', '460.350')
