('1.410', '2.310')
('2.370', '6.360')
('6.450', '9.930')
('9.960', '11.070')
('11.820', '13.740')
('13.770', '20.940')
('22.050', '23.430')
('23.700', '26.580')
('26.610', '29.010')
('29.010', '30.540')
('31.740', '33.810')
('34.320', '36.960')
('37.110', '38.010')
('38.010', '40.470')
('40.860', '44.520')
('46.290', '48.600')
('49.410', '54.570')
('55.680', '59.670')
('60.390', '63.330')
('63.330', '64.800')
('66.150', '70.020')
('70.140', '73.860')
('74.100', '78.330')
('78.420', '82.020')
('82.260', '83.760')
('83.760', '85.320')
('85.680', '86.430')
('86.430', '89.700')
('90.540', '92.160')
('92.220', '95.760')
('96.210', '97.590')
('97.650', '101.490')
('101.490', '102.660')
('102.840', '107.130')
('107.130', '108.120')
('108.270', '110.400')
('111.840', '115.050')
('115.050', '118.380')
('118.500', '119.850')
('119.850', '121.140')
('121.260', '123.210')
('124.920', '128.760')
('128.790', '130.110')
('130.260', '133.920')
('133.920', '137.640')
('138.000', '139.590')
('140.370', '143.880')
('143.880', '146.910')
('147.570', '148.500')
('148.500', '153.990')
('154.320', '156.270')
('156.300', '158.610')
('158.700', '160.710')
('161.160', '162.120')
('162.120', '163.170')
('163.170', '168.300')
('168.360', '170.460')
('170.460', '171.900')
('172.020', '174.390')
('175.200', '176.160')
('176.190', '178.260')
('178.260', '179.460')
('179.820', '181.770')
('181.800', '183.480')
('183.780', '185.520')
('185.610', '188.940')
('189.030', '192.480')
('193.500', '197.400')
('197.670', '200.970')
('201.000', '203.610')
('203.610', '205.920')
('206.760', '207.750')
('207.840', '211.410')
('211.410', '212.400')
('212.550', '213.780')
('214.500', '215.460')
('215.460', '220.080')
('220.080', '221.520')
('221.880', '223.140')
('223.140', '225.150')
('225.150', '228.180')
('228.180', '229.530')
('231.090', '235.710')
('236.130', '239.850')
('240.060', '242.400')
('243.060', '244.350')
('244.440', '248.010')
('248.070', '250.500')
('250.590', '253.740')
('253.860', '254.670')
('254.850', '257.460')

