('7.320', '10.590')
('11.040', '14.760')
('14.760', '15.900')
('16.830', '19.560')
('20.040', '21.840')
('21.990', '23.370')
('23.370', '26.040')
('26.040', '27.540')
('27.870', '30.090')
('30.090', '33.240')
('34.200', '35.190')
('35.550', '37.380')
('38.010', '39.300')
('39.300', '40.260')
('40.740', '41.850')
('42.480', '46.590')
('47.430', '49.080')
('49.560', '50.850')
('51.300', '52.080')
('52.080', '54.030')
('54.030', '56.730')
('57.180', '60.360')
('61.290', '62.880')
('63.090', '64.050')
('64.050', '65.610')
('65.610', '68.790')
('69.000', '70.950')
('71.040', '72.030')
('72.060', '73.260')
('73.770', '77.430')
('77.520', '79.290')
('79.500', '81.990')
('82.020', '84.480')
('84.630', '89.190')
('90.810', '92.550')
('92.700', '94.200')
('94.980', '97.140')
('97.380', '98.160')
('98.310', '99.480')
('99.480', '101.640')
('101.820', '103.410')
('104.910', '106.560')
('106.770', '108.900')
('109.410', '112.380')
('112.890', '114.840')
('115.590', '117.450')
('118.350', '118.950')
('118.950', '120.390')
('120.480', '123.360')
('123.720', '125.580')
('125.670', '127.110')
('127.170', '127.800')
('127.890', '129.540')
('129.870', '131.040')
('131.040', '131.850')
('132.300', '133.170')
('134.220', '134.850')
('135.930', '137.280')
('138.450', '139.830')
('140.310', '140.970')
('141.300', '143.400')
('143.400', '145.290')
('145.470', '146.370')
('147.030', '148.950')
('148.950', '149.940')
('151.230', '152.010')
('152.100', '153.060')
('153.270', '154.380')
('155.190', '157.230')
('159.600', '160.290')
('160.500', '162.090')
('162.540', '164.010')
('164.340', '166.110')
('166.530', '167.490')
('167.940', '168.540')
('168.540', '169.500')
('170.130', '170.730')
('171.930', '174.420')
('174.720', '175.560')
('175.950', '179.310')
('180.360', '181.740')
('182.340', '183.420')
('183.780', '185.850')
('186.360', '187.440')
('187.500', '188.550')
('189.240', '190.770')
('190.770', '192.210')
('193.290', '195.600')
('198.840', '202.500')
('205.080', '207.750')
('208.110', '209.730')
('209.820', '210.720')
('211.830', '213.000')
('213.300', '214.320')
('215.820', '217.230')
('217.620', '218.670')
('219.840', '220.440')
('220.740', '221.730')
('221.760', '223.020')
('224.250', '225.240')
('227.940', '229.860')
('231.300', '232.380')
('233.160', '233.940')
('234.270', '235.230')
('235.620', '236.640')
('237.510', '240.390')
('240.390', '241.440')
