('0.000', '11.580')
('17.100', '18.480')
('18.660', '21.690')
('22.980', '26.250')
('27.180', '29.640')
('29.820', '30.720')
('31.800', '33.450')
('33.750', '35.430')
('36.090', '37.230')
('37.470', '39.810')
('40.020', '41.370')
('42.150', '45.870')
('49.800', '51.120')
('51.300', '54.450')
('54.750', '56.490')
('60.180', '64.500')
('65.550', '67.530')
('67.890', '68.820')
('68.910', '70.470')
('71.610', '72.810')
('73.050', '74.760')
('75.180', '77.790')
('79.380', '81.390')
('83.610', '85.110')
('85.260', '89.190')
('89.280', '91.290')
('93.030', '96.450')
('97.890', '100.560')
('104.070', '109.530')
('110.130', '111.600')
('112.800', '115.800')
('116.550', '119.250')
('120.030', '121.740')
('123.090', '127.560')
('128.280', '129.570')
('130.020', '133.860')
('134.730', '137.820')
('139.890', '144.270')
('145.050', '146.520')
('146.580', '148.680')
('150.000', '153.840')
('155.820', '157.800')
('158.670', '160.170')
('161.580', '163.530')
('168.030', '170.610')
('171.330', '172.440')
('174.420', '175.470')
('177.900', '178.800')
('179.010', '182.520')
('182.520', '184.080')
('184.080', '184.740')
('185.130', '188.040')
('188.520', '191.070')
('193.770', '195.840')
('197.880', '201.870')
('203.070', '206.370')

('206.700', '207.240')
