('0.060', '8.520')
('8.730', '9.480')
('9.510', '13.530')
('13.800', '18.090')
('18.090', '20.700')
('21.450', '22.500')
('22.500', '25.590')
('25.800', '31.080')
('32.070', '33.570')
('33.660', '35.520')
('35.760', '38.310')
('39.300', '39.900')
('39.960', '41.430')
('41.430', '43.320')
('43.680', '46.560')
('46.560', '49.200')
('50.220', '53.430')
('53.820', '55.320')
('55.320', '57.930')
('58.560', '62.010')
('62.670', '64.590')
('64.620', '66.030')
('66.630', '69.120')
('69.120', '70.950')
('72.210', '74.700')
('74.700', '78.720')
('79.530', '82.950')
('82.950', '86.550')
('87.300', '88.800')
('88.800', '93.360')
('93.390', '94.650')
('95.880', '97.170')
('97.170', '100.920')
('101.070', '103.740')
('103.860', '106.380')
('107.310', '109.110')
('109.110', '114.570')
('115.470', '118.080')
('118.080', '120.870')
('120.960', '122.820')
('122.940', '125.400')
('126.300', '129.900')
('130.350', '136.260')

