('0.030', '9.030')
('9.840', '11.130')
('11.160', '16.290')
('16.320', '18.780')
('18.780', '22.230')
('22.980', '25.770')
('25.770', '32.130')
('32.850', '36.150')
('36.150', '40.440')
('41.160', '46.440')
('46.680', '48.180')
('48.930', '52.740')
('52.740', '54.450')
('54.660', '57.480')
('57.480', '60.210')
('60.570', '63.690')
('63.720', '67.500')
('68.100', '70.380')
('70.650', '72.780')
('72.990', '75.990')
('75.990', '77.610')
('77.610', '81.420')
('81.660', '85.830')
('88.500', '93.330')
('94.140', '98.940')
('99.570', '104.100')
('104.880', '107.250')
('107.250', '107.910')
('107.910', '108.750')
('108.780', '112.080')
('112.740', '115.890')
('115.890', '119.400')
('120.510', '122.070')
('122.070', '125.130')
('125.790', '128.670')
('128.670', '131.160')
('131.160', '133.380')
('133.860', '136.260')
('136.260', '138.900')
('140.250', '141.570')
('141.570', '142.650')
('142.740', '148.470')
('148.470', '150.450')
('151.110', '153.810')
('153.810', '158.790')
('158.910', '161.760')
('162.600', '165.660')
('165.720', '169.170')
('169.410', '171.960')
('171.990', '177.390')
('178.080', '180.060')
('180.060', '182.070')
('182.130', '183.930')
('183.990', '187.860')
('188.310', '191.850')
('192.060', '195.960')
('197.280', '201.510')
('201.600', '205.050')
('205.350', '212.670')
('213.210', '215.880')
('215.880', '218.610')
('218.790', '222.360')
('222.630', '226.290')
('227.160', '233.100')
('233.220', '238.260')
('239.130', '244.680')
('245.370', '248.460')
('248.460', '250.680')
('250.680', '252.780')
('253.440', '258.300')
('258.450', '261.030')
('262.230', '265.200')
('265.200', '267.210')
('267.450', '270.540')
('270.540', '271.860')
('272.310', '273.960')
('273.960', '278.760')
('279.600', '283.830')
('283.920', '290.490')
('291.780', '300.120')
('300.870', '302.250')
('302.250', '303.000')
('303.060', '309.750')
('310.770', '314.790')
('314.820', '318.030')
('318.540', '320.160')
('320.160', '326.100')
('326.850', '331.260')
('331.560', '336.420')
('337.470', '339.060')
('339.060', '344.280')
('345.150', '351.930')
('351.930', '353.790')
('353.820', '357.630')
('358.980', '361.620')
('361.620', '365.910')
('365.910', '367.650')
('367.770', '369.180')
('369.180', '370.470')
('370.470', '375.450')
('376.110', '378.870')
('378.870', '384.630')
('385.650', '388.590')
('388.890', '393.990')
('393.990', '396.030')
('396.780', '399.990')
('400.080', '406.830')
('408.210', '409.260')
('409.260', '412.320')
('412.440', '414.960')
('414.960', '417.150')
('418.890', '422.550')
('423.030', '425.190')
('425.280', '426.570')
('426.930', '432.030')
('433.020', '437.190')
('437.460', '441.300')
('441.300', '442.560')
('442.560', '443.340')
('443.340', '446.430')
('447.210', '448.200')
('448.200', '449.670')
('449.670', '451.620')
('451.710', '455.400')
('455.400', '457.320')
('458.280', '460.140')
('460.140', '462.600')
('462.600', '465.000')
('465.000', '466.290')
('466.290', '468.390')
('470.280', '471.330')
('471.330', '477.180')
('477.180', '478.290')
('478.650', '479.880')
('479.880', '480.630')
('481.500', '483.360')
('483.390', '485.880')
('485.880', '487.110')
('487.110', '491.160')
('491.610', '494.130')
('494.130', '497.760')
('498.180', '499.470')
('499.860', '500.940')
('500.940', '502.320')
('502.320', '506.250')
('506.250', '509.010')
('509.670', '511.500')
('511.650', '514.890')
('515.010', '516.570')
('516.870', '519.690')
('520.410', '523.380')
('523.410', '526.200')
('526.290', '530.430')
('530.970', '532.740')
('532.740', '535.950')
('538.050', '538.890')
('538.890', '540.090')
('540.240', '546.120')
('546.150', '550.290')
('550.290', '554.220')
('554.910', '559.320')
('559.380', '561.150')
('561.510', '565.860')
('566.190', '571.080')
('572.580', '576.120')
('576.120', '577.050')
('577.080', '578.850')
('578.850', '579.990')
('579.990', '580.950')
('580.980', '585.600')
('585.600', '587.370')
('588.960', '589.830')
('589.860', '592.320')
('592.380', '595.320')
('595.440', '600.690')
('600.960', '602.010')
('603.930', '604.830')

