('0.600', '3.060')
('3.060', '8.820')
('10.530', '15.720')
('15.780', '17.460')
('17.820', '19.470')
('19.470', '23.040')
('23.520', '25.140')
('25.140', '30.450')
('30.510', '36.090')
('38.190', '39.030')
('39.030', '42.420')
('42.420', '45.480')
('45.570', '47.280')
('47.280', '48.090')
('48.810', '54.930')
('55.230', '56.730')
('57.090', '58.200')
('58.260', '60.090')
('61.890', '64.290')
('64.290', '68.400')
('68.400', '69.060')
('72.060', '74.880')
('75.000', '80.400')
('81.810', '85.680')
('87.870', '91.380')
('94.020', '99.030')
('99.540', '102.150')
('106.500', '107.130')
('107.160', '110.220')
('110.220', '114.180')
('114.360', '116.730')
('118.650', '120.300')
('120.810', '124.650')
('124.650', '128.490')
('128.490', '131.970')
('136.740', '142.200')
('142.560', '145.920')
('150.000', '159.090')
('159.090', '161.700')
('161.700', '164.100')
('165.780', '170.340')
('172.890', '178.710')
('179.010', '184.680')
('184.920', '187.800')
('190.680', '193.980')
('194.100', '195.840')
('196.050', '199.710')
('199.710', '201.000')
('203.010', '206.280')
('206.280', '207.780')
('208.020', '210.300')
('210.300', '211.080')
('211.230', '216.330')
('216.390', '218.580')
('218.670', '219.600')
('222.390', '224.130')
('224.190', '226.320')
('226.320', '228.630')
('228.630', '230.220')
('230.310', '234.840')
('237.360', '240.540')
('240.540', '246.690')
('247.890', '253.800')
('254.010', '256.440')
('256.440', '257.490')
('257.490', '258.690')
('260.880', '267.390')
('268.110', '275.190')
('277.080', '282.540')
('284.370', '285.420')
('285.720', '286.320')
('287.070', '288.960')
('288.960', '289.560')
('289.590', '290.640')
('291.450', '293.670')
('293.850', '296.700')
('297.870', '299.550')
('299.940', '301.290')
('301.320', '303.810')
('305.640', '306.330')
('306.330', '308.070')
('308.310', '308.910')
('309.000', '310.650')
('311.460', '313.680')
('313.920', '315.060')
('315.600', '318.060')
('319.440', '321.480')
('325.590', '328.200')
('328.530', '330.000')
('330.570', '331.620')
('331.830', '333.030')
('333.030', '335.850')
('336.180', '337.920')
('341.490', '342.750')
('344.850', '345.870')
('346.500', '347.580')
('347.760', '349.800')
('349.830', '351.270')
('351.510', '353.160')
('353.280', '354.390')
('354.660', '355.500')
('355.530', '356.520')
('356.670', '357.300')
('358.800', '359.430')
('359.970', '360.810')
('362.340', '363.090')
('363.180', '364.470')
('364.950', '365.700')
('365.700', '367.620')
('368.520', '369.360')
('370.380', '371.490')
('372.120', '372.810')
('372.870', '374.490')
('375.420', '376.530')
('380.790', '381.930')
('382.110', '383.700')
('383.820', '385.650')
('385.920', '387.810')
('387.930', '389.940')
('390.240', '391.110')
('392.130', '393.480')
('393.510', '394.440')
('394.680', '395.520')
('395.520', '396.630')
('397.590', '398.730')
('399.090', '401.430')
('401.610', '403.680')
('406.800', '408.180')
('408.600', '409.590')
('410.490', '411.450')
('412.350', '414.000')
('414.000', '415.020')
('415.650', '417.120')
('417.150', '420.240')
('422.550', '424.380')
('424.380', '426.210')
('426.630', '427.890')
('427.920', '428.970')
('429.510', '430.770')
('430.770', '431.640')
('432.510', '434.190')
('434.190', '435.030')
('435.360', '435.990')
('435.990', '436.890')
('440.190', '441.060')
('441.510', '442.110')
('443.160', '447.390')
('447.570', '452.700')
('454.680', '459.510')
('459.570', '465.600')
('465.690', '468.540')
('470.970', '471.960')
('471.960', '475.380')
('475.380', '477.840')
('478.050', '480.870')
('480.870', '482.400')
('483.990', '485.790')
('485.790', '487.500')
('487.650', '489.900')
('490.020', '494.100')
('495.120', '499.110')
('499.110', '500.970')
('501.120', '505.950')
('505.950', '508.440')
('508.680', '509.670')
('509.670', '511.590')
('513.150', '514.350')
('514.440', '515.370')
('515.370', '519.150')
('519.570', '522.690')
('522.690', '526.830')
('528.090', '529.470')
('529.470', '530.850')
('530.850', '533.190')
('533.190', '534.600')
('537.060', '540.450')
('540.570', '544.890')
('545.190', '547.440')
('547.440', '548.280')
('548.280', '549.240')
('552.300', '556.380')
('556.770', '560.040')
('560.130', '565.140')
('565.140', '566.880')
('569.610', '573.540')
('574.920', '578.970')
('578.970', '582.150')
('585.120', '588.780')
('588.780', '589.950')
('591.690', '593.700')
('593.700', '594.690')
('595.320', '596.670')
('596.670', '598.290')
('598.470', '600.270')
('600.270', '603.810')
('607.740', '610.440')
('610.440', '613.230')
('613.350', '614.880')
('614.880', '616.200')
('616.200', '620.550')
('622.080', '624.060')
('624.450', '626.730')
('627.210', '628.020')
('628.620', '629.670')
('631.620', '632.490')

