('0.150', '7.590')
('295.050', '296.760')
('296.760', '300.000')
('301.110', '304.860')
('304.860', '306.720')
('307.140', '308.700')
('308.760', '312.720')
('312.870', '315.720')
('316.170', '319.560')
('319.710', '321.930')
('322.110', '324.210')
('324.510', '326.070')
('326.220', '328.650')
('328.920', '331.560')
('331.800', '333.330')
('333.330', '335.760')
('335.760', '339.030')
('339.030', '340.590')
('341.190', '344.280')
('344.400', '347.520')
('348.060', '350.550')
('350.550', '351.540')
('351.540', '354.210')
('354.900', '356.640')
('356.640', '357.780')
('357.780', '361.140')
('361.470', '363.450')
('363.720', '364.590')
('365.040', '365.640')
('366.000', '368.910')
('368.910', '370.380')
('370.380', '371.760')
('371.760', '372.930')
('373.350', '375.450')
('375.450', '378.180')
('378.360', '381.630')
('381.720', '382.860')
('383.280', '385.470')
('385.980', '387.600')
('387.600', '389.670')
('390.150', '391.290')
('391.560', '392.790')
('393.030', '395.940')
('396.090', '397.770')
('397.860', '399.480')
('399.750', '402.270')
('402.270', '403.890')
('404.010', '406.110')
('406.350', '408.300')
('408.510', '410.100')
('410.250', '413.010')
('413.040', '414.960')
('414.990', '417.420')
('418.560', '422.640')
('422.700', '427.110')
('427.440', '429.870')
('430.170', '431.970')
('432.240', '434.070')
('434.400', '437.040')
('437.160', '439.170')
('439.440', '441.960')
('442.260', '443.880')
('443.970', '444.900')
('445.110', '447.300')
('448.380', '451.140')
('451.170', '453.300')
('453.360', '454.260')
('454.290', '457.530')
('458.040', '459.990')
('460.110', '463.890')
('464.700', '465.540')
('465.900', '466.500')
('467.040', '467.970')
('468.030', '470.790')
('471.450', '475.710')
('475.830', '477.960')
('478.290', '480.180')
('480.780', '482.850')
('483.570', '485.100')
('485.940', '488.550')
('488.670', '493.410')
('494.190', '497.940')
('497.970', '499.440')
('499.890', '501.660')
('501.660', '503.730')
('504.000', '505.350')
('506.220', '508.020')
('510.180', '512.970')
('514.710', '516.120')
('518.490', '522.900')
('523.470', '525.570')
('525.570', '527.460')
('527.610', '530.970')
('531.360', '533.490')
('533.490', '538.320')
('538.320', '539.070')
('539.400', '543.150')
('544.470', '546.840')
('546.960', '549.390')
('549.780', '552.030')
('553.050', '555.900')
('556.350', '560.310')
('562.140', '563.130')
('564.390', '565.110')
('567.600', '568.380')
('571.860', '573.060')
('574.260', '574.950')
('576.180', '577.560')
('580.980', '582.330')
('583.260', '584.040')
('595.800', '597.600')
('598.020', '599.670')
('600.000', '601.680')
('601.890', '603.360')
('603.720', '605.970')
('606.060', '607.320')
('607.590', '611.790')
('612.180', '613.050')
('613.050', '616.380')
('616.860', '618.720')
('618.930', '622.200')
('622.650', '624.180')
('624.270', '626.160')
('626.580', '628.290')
('628.290', '630.750')
('631.140', '633.570')
('633.660', '635.910')
('636.360', '638.340')
('638.610', '640.080')
('640.140', '642.840')
('643.170', '644.820')
('645.480', '647.010')
('647.790', '648.480')
('648.600', '650.370')
('650.460', '655.530')
('655.770', '658.500')
('658.560', '661.950')
('662.340', '665.160')
('665.340', '668.910')
('668.910', '670.140')
('670.230', '671.670')
('671.940', '674.640')
('675.150', '677.670')
('677.760', '679.620')
('679.770', '682.860')
('683.250', '685.050')
('685.050', '688.170')
('689.130', '691.320')
('691.710', '693.270')
('694.140', '695.430')
('696.420', '697.680')
('697.680', '699.870')
('700.830', '702.360')
('704.490', '706.680')
('707.010', '708.210')
('708.480', '711.270')
('711.660', '713.520')
('714.000', '715.380')
('715.440', '717.150')
('717.240', '719.670')
('719.670', '721.320')
('721.350', '722.310')
('722.310', '726.690')
('727.530', '728.550')
('729.480', '730.470')
('730.710', '732.090')
('732.300', '735.270')
('737.160', '738.030')
('738.150', '741.030')
('741.990', '744.420')
('745.230', '746.550')
('747.690', '749.070')
('749.580', '753.210')
('753.210', '755.520')
('755.970', '757.680')
('758.010', '762.150')
('764.190', '766.110')
('766.590', '769.950')
('770.760', '772.470')
('772.470', '774.540')
('774.840', '777.180')
('777.240', '778.260')
('778.260', '781.230')
('781.230', '784.260')
('784.290', '788.400')
('788.520', '792.840')
('792.870', '795.120')
('795.300', '796.950')
('797.010', '798.420')
('798.990', '802.710')
('803.400', '806.640')
('806.760', '809.550')
('809.700', '811.230')
('811.680', '813.540')
('813.900', '815.490')
('815.640', '818.700')
('818.760', '821.340')
('821.520', '824.460')
('824.610', '826.200')
('826.530', '828.750')
('828.750', '830.910')
('830.940', '834.030')
('834.180', '836.130')
('836.130', '838.290')
('838.500', '841.380')
('841.680', '844.950')
('845.130', '846.810')
('846.810', '850.950')
('851.520', '852.480')
('852.630', '854.490')
('854.580', '858.750')
('859.170', '859.890')
('859.890', '863.400')
('863.400', '866.880')
('867.060', '868.860')
('868.860', '870.630')
('870.630', '872.310')
('872.340', '876.240')
('876.270', '877.980')
('878.220', '880.620')
('880.830', '882.750')
('882.780', '884.700')
('884.820', '886.350')
('886.410', '887.940')
('888.270', '889.680')
('890.190', '896.040')
('896.220', '899.430')
('899.580', '901.410')
('901.500', '904.380')
('904.470', '907.200')
('907.320', '912.210')
('912.390', '914.760')
('915.030', '915.750')
('915.930', '919.200')
('919.650', '921.720')
('922.080', '924.150')
('924.180', '927.510')
('927.720', '930.210')
('931.500', '932.970')
('933.000', '935.280')
('935.430', '937.740')
('937.740', '940.710')
('941.250', '942.930')
('942.930', '947.370')
('947.790', '951.540')
('951.810', '954.780')
('954.780', '958.500')
('959.190', '961.080')
('961.080', '964.290')
('964.410', '967.380')
('967.380', '969.840')
('969.900', '972.600')
('973.500', '974.280')
('974.460', '975.180')
('975.300', '977.130')
('977.430', '979.590')
('979.710', '982.350')
('982.350', '984.300')
('984.420', '986.580')
('986.580', '988.140')
('988.500', '990.390')
('990.420', '991.500')
('991.500', '995.190')
('995.190', '996.540')
('996.900', '997.830')

