('0.000', '6.030')
('12.570', '14.040')
('14.040', '14.970')
('15.510', '16.110')
('16.500', '19.110')
('20.070', '21.540')
('22.230', '23.520')
('23.610', '26.820')
('27.720', '31.140')
('31.290', '33.300')
('35.100', '36.180')
('36.570', '38.160')
('38.670', '40.230')
('40.500', '44.820')
('45.210', '46.770')
('47.100', '49.890')
('49.890', '54.240')
('54.570', '60.000')
('60.690', '62.070')
('62.160', '72.180')
('72.540', '76.590')
('76.590', '79.140')
('79.680', '81.270')
('81.990', '86.910')
('86.910', '88.830')
('88.980', '90.600')
('91.530', '92.370')
('92.370', '97.680')
('98.130', '110.670')
('110.820', '114.690')
('114.720', '115.950')
('116.490', '119.010')
('119.130', '122.880')
('123.660', '124.650')
('124.800', '126.210')
('126.330', '127.740')
('127.830', '128.790')
('128.820', '129.480')
('134.910', '136.860')
('138.180', '139.560')
('140.520', '141.660')
('141.900', '146.730')
('146.850', '150.030')
('150.150', '153.660')
('153.660', '154.920')
('154.920', '158.010')
('159.600', '163.560')
('163.560', '164.940')
('165.120', '166.290')
('167.250', '171.750')
('173.130', '175.980')
('176.550', '181.470')
('181.650', '183.930')
('183.930', '185.520')
('185.970', '186.900')
('187.230', '187.920')
('190.830', '192.270')
('192.390', '194.640')
('194.760', '197.610')
('197.970', '199.140')
('199.140', '202.140')
('206.010', '209.760')
('210.840', '212.490')
('213.510', '215.310')
('215.310', '216.900')
('217.050', '218.340')
('219.450', '222.780')
('223.050', '224.010')
('224.220', '226.470')
('226.590', '228.450')
('228.540', '229.140')
('229.650', '230.520')
('230.670', '232.020')
('232.320', '233.760')
('233.910', '234.570')
('235.110', '241.650')
('242.220', '242.970')
('243.750', '244.560')
('245.430', '247.140')
('247.320', '253.890')
('254.190', '256.650')
('257.280', '258.420')
('259.290', '261.930')
('262.020', '263.550')
('263.730', '267.630')
('267.810', '269.520')
('269.670', '270.510')
('270.720', '275.820')
('276.270', '277.650')
('278.520', '282.240')
('282.510', '284.280')
('284.430', '286.800')
('287.130', '289.320')
('289.920', '294.270')
('294.360', '296.700')
('296.790', '297.780')
('297.900', '300.510')
('300.540', '302.340')
('302.880', '305.640')
('305.640', '311.340')
('311.400', '313.020')
('313.530', '314.370')
('314.460', '319.050')
('319.350', '320.340')
('320.580', '322.080')
('322.620', '323.820')
('324.810', '326.280')
('326.640', '327.600')
('327.660', '329.520')
('329.790', '335.070')
('335.910', '337.980')
('338.070', '340.200')
('341.070', '341.820')
('342.090', '346.110')
('346.260', '349.740')
('350.040', '353.280')
('353.280', '354.270')
('354.420', '356.220')
('356.580', '361.530')
('362.160', '364.800')
('364.830', '367.290')
('367.560', '375.120')
('375.150', '382.380')
('382.440', '384.630')
('384.630', '389.190')
('389.430', '391.620')
('391.770', '392.490')
('392.610', '394.170')
('394.290', '395.400')
('395.610', '396.420')
('397.230', '402.150')
('402.420', '405.180')
('406.050', '407.850')
('408.960', '409.860')
('409.860', '414.420')
('415.050', '417.300')
('418.980', '420.030')
('423.210', '424.080')
('424.290', '426.030')
('426.540', '427.140')
('427.230', '428.760')
('429.180', '430.680')
('431.400', '432.510')
('432.930', '436.470')
('436.650', '439.320')
('439.560', '442.170')
('442.860', '448.050')
('448.050', '450.000')
('450.210', '455.670')
('456.000', '461.280')
('463.110', '463.920')
('464.670', '466.740')
('467.520', '469.800')
('470.280', '471.810')
('471.990', '473.400')
('473.610', '478.110')
('478.290', '480.840')
('481.050', '483.330')
('483.600', '485.280')
('486.750', '488.640')
('488.880', '492.420')
('493.830', '495.390')
('495.780', '496.710')
('497.160', '500.370')
('500.490', '503.250')
('503.910', '505.020')
('505.590', '511.260')
('511.710', '516.330')
('516.450', '520.230')
('520.470', '522.540')
('523.140', '524.790')
('524.790', '527.160')
('528.330', '530.370')
('531.600', '536.040')
('536.370', '537.360')
('537.780', '539.100')
('539.520', '541.380')
('541.620', '542.790')
('543.540', '545.070')
('545.490', '551.280')

