('0.030', '16.140')
('16.140', '17.880')
('17.880', '21.270')
('21.390', '23.520')
('23.520', '25.860')
('26.070', '28.260')
('28.620', '29.400')
('29.400', '32.370')
('33.240', '33.960')
('34.200', '37.680')
('37.860', '41.160')
('41.280', '47.490')
('47.490', '48.780')
('49.620', '50.460')
('50.640', '51.600')
('52.050', '57.900')
('58.800', '59.580')
('60.450', '61.290')
('62.040', '65.880')
('66.030', '68.520')
('69.000', '69.690')
('71.970', '72.870')
('73.020', '74.640')
('74.640', '76.440')
('76.710', '79.380')
('81.750', '82.890')
('85.530', '87.270')
('87.390', '89.610')
('90.090', '90.690')
('90.690', '92.130')
('92.490', '93.120')
('93.120', '94.650')
('94.980', '97.140')
('97.380', '99.060')
('99.090', '103.140')
('103.140', '103.980')
('105.900', '108.000')
('108.390', '112.170')
('112.620', '115.170')
('115.500', '116.100')
('116.100', '116.970')
('116.970', '119.040')
('119.040', '120.150')
('120.600', '122.370')
('123.420', '124.200')
('126.090', '129.600')
('130.350', '132.930')
('133.230', '135.210')
('135.750', '136.530')
('136.770', '139.710')
('140.220', '142.260')
('142.260', '143.220')
('143.880', '144.600')
('145.410', '146.910')
('146.910', '147.690')
('148.290', '149.220')
('150.630', '151.770')
('152.280', '156.570')
('157.110', '157.830')
('158.010', '162.210')
('162.330', '164.010')
('164.550', '165.210')
('165.210', '168.120')
('168.270', '170.580')
('170.640', '173.820')
('175.170', '175.890')
('175.890', '178.530')
('179.280', '179.940')
('180.000', '180.750')
('183.750', '184.710')
('184.800', '185.580')
('185.730', '187.680')
('187.710', '190.140')
('190.350', '192.360')
('192.570', '194.940')
('195.030', '196.410')
('196.950', '198.030')
('198.960', '200.400')
('201.300', '201.930')
('202.170', '205.020')
('205.320', '206.160')
('206.790', '207.390')
('207.390', '211.920')
('212.100', '215.520')
('215.850', '216.570')
('216.930', '218.160')
('218.160', '219.150')
('219.180', '219.810')
('220.590', '221.430')
('222.300', '223.140')
('223.710', '224.430')
('224.670', '225.840')
('225.840', '228.150')
('228.990', '230.580')
('230.670', '232.290')
('232.710', '233.850')
('234.570', '235.200')
('235.200', '236.760')
('236.820', '237.510')
('237.510', '239.520')
('240.510', '241.470')
('241.710', '243.090')
('243.390', '244.950')
('245.160', '246.030')
('246.060', '248.700')
('248.820', '249.630')
('249.840', '251.610')
('251.850', '253.260')
('253.800', '255.000')
('255.120', '257.340')
('258.240', '259.710')
('259.740', '260.580')
('260.670', '264.150')
('264.210', '265.110')
('265.140', '265.950')
('266.100', '267.210')
('269.520', '270.120')
('270.840', '275.220')
('275.520', '277.200')
('277.650', '278.490')
('278.490', '280.740')
('280.950', '282.900')
('283.020', '283.800')
('284.010', '285.240')
('286.770', '288.030')
('288.360', '290.850')
('290.850', '291.600')
('292.170', '292.770')
('292.920', '293.550')
('294.030', '295.290')
('295.830', '296.820')
('298.890', '300.390')
('302.010', '302.880')
('305.220', '306.720')
('307.470', '308.970')
('311.640', '312.360')
('313.860', '315.030')
('315.150', '315.900')
('317.520', '321.450')
('321.540', '322.620')
('322.620', '323.730')
('323.970', '324.570')
('326.280', '327.750')
('328.590', '329.940')
('330.660', '332.490')
('332.640', '334.290')
('334.590', '335.580')
('335.760', '336.840')
('337.650', '338.340')
('340.980', '343.020')
('344.610', '345.360')
('346.320', '347.070')
('347.070', '348.390')
('348.420', '350.610')
('350.640', '351.480')
('351.720', '353.490')
('357.630', '358.230')
('358.350', '360.600')
('360.840', '361.650')
('361.980', '363.090')
('363.090', '364.200')
('364.470', '365.730')
('366.690', '367.740')
('367.770', '369.000')
('369.840', '371.880')
('373.350', '374.430')
('374.580', '375.480')
('375.720', '376.680')
('377.460', '378.300')
('378.570', '379.950')
('380.910', '381.570')
('382.170', '385.140')
('386.580', '389.070')
('389.940', '390.660')
('391.590', '395.190')
('395.580', '397.440')
('397.680', '399.630')
('399.960', '400.650')
('400.770', '401.520')
('401.520', '406.380')
('406.590', '407.550')
('407.820', '408.540')
('408.690', '409.530')
('409.530', '412.620')
('412.980', '414.300')
('414.870', '415.530')
('415.560', '416.310')
('417.360', '417.990')
('418.230', '420.570')
('422.070', '423.630')
('424.470', '425.310')
('426.450', '427.200')
('427.380', '428.880')
('430.350', '431.280')
('431.460', '432.360')
('432.720', '434.520')
('434.610', '435.540')
('435.690', '436.380')
('437.160', '438.030')
('438.990', '440.160')
('442.140', '443.970')
('443.970', '444.900')
('445.050', '447.150')
('447.420', '448.050')
('448.260', '450.030')
('450.570', '451.980')
('453.180', '456.750')
('457.080', '458.970')
('459.600', '460.200')
('460.410', '461.280')
('464.250', '465.840')
('466.290', '467.340')
('467.760', '469.620')
('472.080', '474.600')
