('0.060', '13.230')
('13.230', '17.280')
('17.430', '19.410')
('19.410', '20.820')
('20.850', '24.180')
('24.180', '27.090')
('27.120', '28.440')
('28.470', '35.940')
('36.030', '39.090')
('39.090', '44.700')
('45.060', '47.310')
('47.310', '49.470')
('49.500', '52.410')
('52.410', '62.070')
('62.100', '66.180')
('66.270', '69.930')
('69.930', '79.170')
('79.440', '81.810')
('81.810', '89.730')
('89.760', '93.720')
('93.720', '96.990')
('96.990', '98.850')
('98.850', '100.860')
('101.310', '102.330')
('102.330', '109.440')
('109.530', '112.830')
('112.860', '116.160')
('116.160', '128.490')
('128.490', '130.080')
('130.080', '132.090')
('132.450', '135.060')
('135.090', '141.480')
('141.660', '145.380')
('145.380', '147.360')
('147.420', '149.460')
('149.580', '151.890')
('152.310', '169.140')
('169.140', '172.260')
('172.290', '173.370')
('173.580', '177.240')
('177.300', '177.960')
('177.990', '182.460')
('182.610', '186.330')
('186.360', '189.090')
('189.120', '190.290')
('190.710', '191.310')
('191.580', '198.720')
('198.720', '203.490')
('203.490', '206.160')
('206.190', '207.990')
('208.080', '211.080')
('211.230', '216.540')
('216.540', '217.950')
('217.950', '219.570')
('219.750', '221.520')
('221.520', '223.260')
('223.260', '225.270')
('225.450', '226.770')
('226.770', '230.880')
('231.090', '232.620')
('232.860', '233.460')
('233.640', '239.880')
('239.880', '241.440')
('242.850', '244.530')
('244.920', '249.360')
('249.510', '252.000')
('252.060', '253.110')
('253.110', '254.070')
('254.070', '256.080')
('256.170', '260.490')
('260.490', '261.840')
('261.840', '262.950')
('262.950', '267.240')
('267.240', '270.510')
('270.600', '273.780')
('273.780', '275.250')
('275.280', '277.980')
('277.980', '278.580')
('278.580', '279.630')
('280.170', '281.640')
('282.030', '287.370')
('287.820', '291.420')
('291.720', '293.730')
('293.820', '296.880')
('297.090', '301.020')
('301.020', '303.690')
('303.690', '305.250')
('305.370', '313.020')
('313.290', '314.610')
('314.610', '317.130')
('317.130', '317.730')
('317.880', '321.810')
('321.810', '326.550')
('327.180', '329.040')
('329.040', '333.840')
('333.840', '335.130')
('335.130', '339.090')
('339.150', '343.170')
('343.200', '348.720')
('348.750', '351.000')
('351.180', '354.000')
('354.060', '357.000')
('357.150', '358.890')
('359.040', '360.870')
('360.870', '362.970')
('363.000', '365.640')
('366.120', '367.320')
('367.350', '369.210')
('369.870', '374.040')
('374.040', '377.370')
('377.370', '381.450')
('381.450', '383.730')
('384.240', '391.470')
('391.470', '400.950')
('401.040', '403.260')
('403.770', '406.080')
('406.080', '406.830')
('407.280', '408.930')
('409.140', '412.740')
('412.740', '415.290')
('415.380', '418.770')
('419.190', '419.850')
('419.910', '421.950')
('422.040', '428.010')
('428.430', '433.110')
('433.110', '436.560')
('436.680', '445.290')
('445.860', '446.940')
('446.940', '450.630')
('450.810', '452.940')
('452.970', '454.890')
('454.980', '459.840')
('459.960', '462.600')
('462.600', '474.240')
('474.390', '475.470')
('475.470', '480.660')
('480.840', '481.440')
('481.440', '483.240')
('483.240', '486.000')
('486.180', '489.480')
('489.480', '491.010')
('491.100', '495.210')
('495.270', '497.910')
('497.940', '502.530')
('502.890', '506.160')
('506.160', '507.840')
('508.650', '510.120')
('510.450', '512.310')
('512.310', '514.710')
('514.710', '517.290')
('517.890', '518.580')
('518.580', '522.330')
('522.330', '523.740')
('524.160', '525.540')
('525.540', '532.500')
('532.530', '538.710')
('538.710', '542.490')
('542.490', '544.650')
('544.650', '547.530')
('547.590', '552.000')
('552.150', '555.450')
('555.510', '559.290')
('559.320', '563.400')
('563.460', '566.790')
('567.030', '569.220')
('569.310', '573.960')
('573.960', '576.090')
('576.090', '578.100')
('578.130', '580.200')
('580.290', '581.880')
('581.880', '584.040')
('584.610', '594.300')
('594.300', '599.520')
('599.700', '601.620')
('604.170', '605.070')

