('0.000', '13.050')
('13.080', '15.120')
('15.720', '20.130')
('20.160', '34.230')
('34.290', '37.980')
('38.730', '45.570')
('46.080', '47.850')
('48.090', '52.710')
('52.890', '54.900')
('55.260', '57.150')
('57.330', '58.950')
('59.160', '62.730')
('62.790', '65.220')
('66.450', '73.200')
('73.500', '76.620')
('76.680', '78.570')
('79.560', '88.020')
('91.620', '93.720')
('94.140', '95.490')
('95.880', '101.850')
('103.050', '109.650')
('109.650', '112.050')
('112.410', '113.670')
('113.850', '114.450')
('114.450', '117.180')
('117.810', '120.390')
('120.630', '122.100')
('122.130', '123.690')
('124.440', '125.880')
('126.570', '129.150')
('130.410', '133.320')
('133.530', '134.280')
('134.340', '139.320')
('139.560', '142.350')
('142.800', '143.640')
('144.090', '144.870')
('145.020', '145.920')
('146.370', '147.840')
('148.200', '149.010')
('149.340', '150.150')
('150.420', '153.330')
('153.630', '155.370')
('155.760', '158.820')
('159.810', '160.470')
('163.020', '167.550')
('169.800', '170.580')
('170.640', '171.360')
('171.990', '172.890')
('173.970', '174.690')
('175.530', '176.130')
('176.160', '176.760')
('177.600', '178.830')
('179.340', '181.920')
('181.920', '183.030')
('183.630', '185.700')
('186.360', '188.580')
('191.400', '192.570')
('193.140', '194.220')
('195.660', '198.330')
('198.360', '199.740')
('200.250', '200.850')
('201.330', '201.930')
('202.230', '202.830')
('202.950', '204.300')
('204.780', '205.770')
('205.890', '209.010')
('209.190', '210.960')
('212.910', '216.150')
('216.690', '218.160')
('219.630', '221.010')
('222.360', '223.920')
('225.990', '229.260')
('229.260', '232.050')
('232.530', '233.850')
('234.660', '236.970')
('237.000', '239.340')
('239.880', '242.430')

