('0.300', '12.390')
('12.510', '17.130')
('17.190', '20.280')
('20.280', '25.650')
('25.650', '32.160')
('32.460', '33.420')
('33.420', '37.170')
('37.170', '41.190')
('41.190', '42.690')
('42.870', '46.830')
('46.950', '53.220')
('53.220', '54.510')
('54.690', '58.110')
('58.110', '60.570')
('60.570', '63.750')
('63.810', '64.590')
('64.590', '70.200')
('70.230', '75.180')
('75.450', '78.210')
('78.210', '83.130')
('83.130', '84.390')
('84.480', '89.130')
('89.130', '94.710')
('94.710', '97.740')
('97.800', '100.830')
('101.070', '106.350')
('106.380', '107.640')
('107.640', '114.300')
('114.540', '120.270')
('120.270', '124.890')
('124.890', '128.190')
('128.190', '129.810')
('129.810', '130.680')
('130.680', '138.150')
('138.270', '140.790')
('140.790', '145.440')
('145.680', '151.620')
('151.620', '156.150')
('156.150', '159.840')
('160.290', '164.580')
('164.640', '167.700')
('167.700', '171.990')
('172.110', '173.100')
('173.430', '178.380')
('178.380', '182.430')
('182.640', '184.650')
('184.680', '188.940')
('189.150', '190.320')
('190.650', '197.190')
('197.310', '200.100')
('200.160', '201.900')
('201.900', '205.470')
('205.590', '214.410')
('214.410', '217.380')
('217.380', '219.870')
('219.870', '221.880')
('221.880', '223.830')
('223.830', '227.250')
('227.250', '228.180')
('228.480', '229.980')
('230.010', '231.480')
('231.750', '237.660')
('237.660', '241.290')
('241.800', '245.400')
('245.550', '251.820')
('251.880', '254.040')
('254.160', '256.800')
('257.850', '264.510')
('264.690', '268.230')
('268.380', '272.550')
('274.230', '275.430')
('275.850', '279.450')
('280.260', '280.980')
('281.520', '287.730')
('287.820', '292.320')

