('1.020', '1.890')
('2.070', '5.790')
('6.060', '12.210')
('12.210', '15.090')
('15.870', '21.240')
('21.240', '22.530')
('22.890', '25.440')
('26.160', '27.120')
('27.120', '28.560')
('28.830', '30.270')
('30.420', '31.350')
('31.350', '32.370')
('32.700', '38.040')
('39.000', '42.570')
('42.990', '44.820')
('45.840', '47.130')
('47.130', '49.530')
('49.860', '50.850')
('50.940', '54.570')
('54.600', '56.910')
('59.970', '60.870')
('60.990', '62.310')
('62.760', '69.930')
('70.590', '74.730')
('74.970', '77.610')
('79.380', '80.220')
('80.220', '85.500')
('85.890', '88.560')
('88.950', '90.600')
('91.080', '92.550')
('94.380', '95.280')
('95.280', '99.510')
('99.840', '103.110')
('103.350', '104.340')
('104.400', '106.080')
('106.320', '108.960')
('109.230', '114.720')
('116.460', '119.310')
('119.310', '122.310')
('122.400', '124.830')
('124.860', '128.190')
('128.190', '130.140')
('130.650', '133.620')
('133.620', '134.940')
('135.090', '136.200')
('136.200', '137.700')
('138.810', '139.740')
('145.350', '149.460')
('149.880', '153.240')
('153.840', '156.000')
('156.000', '158.100')
('158.310', '159.090')
('161.490', '162.450')
('162.450', '173.670')
('174.870', '177.240')
('177.300', '179.790')
('186.990', '187.950')
('188.070', '191.910')
('192.630', '194.220')
('194.580', '197.670')
('197.910', '199.260')
('200.040', '201.240')
('201.420', '203.730')
('203.730', '204.720')
('204.810', '206.610')
('206.880', '210.840')
('210.840', '213.570')

