('0.000', '12.930')
('659.700', '661.740')
('664.260', '665.610')
('665.850', '667.620')
('667.740', '668.760')
('668.880', '669.870')
('669.960', '671.670')
('672.090', '673.110')
('673.260', '674.850')
('676.080', '677.160')
('677.640', '678.690')
('679.020', '680.310')
('680.490', '681.540')
('681.660', '682.380')
('682.830', '684.960')
('685.260', '686.190')
('686.970', '688.350')
('688.710', '689.580')
('689.760', '691.500')
('692.190', '693.750')
('694.050', '694.860')
('696.000', '696.870')
('698.370', '699.750')
('699.780', '700.380')
('700.680', '701.970')
('702.150', '703.500')
('703.980', '705.030')
('705.180', '705.780')
('706.170', '707.940')
('708.540', '711.090')
('711.360', '712.200')
('712.560', '714.510')
('714.930', '716.040')
('716.730', '718.320')
('718.830', '720.480')
('720.840', '722.490')
('724.380', '725.970')
('726.930', '729.240')
('731.850', '734.040')
('734.130', '734.880')
('735.090', '737.160')
('737.430', '738.330')
('738.660', '739.950')
('740.190', '741.480')
('741.480', '742.980')
('743.580', '744.180')
('745.230', '746.580')
('748.650', '750.180')
('750.540', '751.620')
('752.100', '753.420')
('753.810', '754.530')
('754.890', '755.700')
('759.930', '761.490')
('763.050', '763.860')
('764.310', '765.780')
('766.320', '767.460')
('767.700', '768.780')
('769.230', '769.830')
('770.130', '771.270')
('771.810', '772.500')
('772.560', '773.970')
('774.600', '775.560')
('776.070', '777.180')
('777.720', '779.700')
('779.790', '781.200')
('781.680', '785.190')
('786.240', '787.770')
('788.670', '789.600')
('790.290', '791.280')
('792.960', '793.860')
('794.940', '795.990')
('796.260', '797.430')
('797.850', '799.380')
('800.070', '800.670')
('800.790', '801.570')
('801.990', '802.650')
('802.710', '803.550')
('803.910', '804.510')
('804.750', '806.520')
('806.610', '807.990')
('807.990', '809.340')
('810.060', '811.470')
('812.280', '812.880')
('813.690', '815.220')
('815.250', '816.240')
('816.240', '817.170')
('817.350', '818.310')
('818.670', '819.570')
('819.900', '821.040')
('821.640', '823.560')
('824.340', '825.930')
('826.020', '827.760')
('827.970', '829.050')
('829.380', '829.980')
('830.520', '831.240')
('831.540', '832.470')
('833.280', '833.880')
('834.030', '835.290')
('837.750', '839.250')
('839.760', '840.870')
('840.870', '841.470')
('842.760', '843.510')
('843.780', '846.090')
('846.540', '848.250')
('849.210', '850.680')
('851.250', '852.300')
('853.350', '855.180')
('855.480', '856.080')
('856.470', '857.730')
('857.970', '860.040')
('860.070', '861.270')
('861.450', '863.490')
('865.410', '866.100')
('866.220', '866.820')
('867.600', '868.530')
('869.010', '870.540')
('871.500', '873.090')
('874.470', '875.460')
('876.630', '878.250')
('878.730', '880.350')
('880.710', '881.910')
('882.690', '883.980')
('883.980', '884.850')
('885.060', '886.050')
('886.920', '887.670')
('888.090', '889.530')
('890.460', '891.990')
('892.530', '893.400')
('896.070', '896.940')
('899.850', '903.600')
('903.960', '905.400')
('905.940', '907.320')
('907.320', '908.400')
('908.880', '911.880')
('912.420', '914.850')
('914.850', '915.600')
('915.780', '917.340')
('918.750', '920.430')
('920.460', '921.300')
('923.250', '924.330')
('924.450', '925.050')
('925.320', '927.210')
('928.230', '928.920')
('929.190', '930.450')
('930.960', '931.740')
('931.830', '933.780')
('934.110', '935.280')
('935.610', '936.420')
('936.750', '939.690')
('939.840', '941.730')
('942.810', '943.650')
('943.650', '945.240')
('945.630', '947.070')
('949.080', '950.400')
('952.470', '953.070')
('953.280', '954.000')
('954.690', '956.220')
('959.430', '960.450')
('960.600', '962.190')
('964.740', '965.730')
('966.210', '967.290')
('967.620', '968.580')
('969.240', '970.800')
('970.860', '971.940')
('972.810', '974.160')
('974.280', '975.390')
('975.870', '977.130')
('977.310', '978.270')
('979.140', '979.920')
('980.520', '982.380')
('983.010', '985.260')
('986.790', '987.510')
('987.840', '989.400')
('990.480', '991.530')
('994.290', '995.910')
('996.210', '996.870')
('997.260', '998.880')
('999.090', '1000.200')
('1000.800', '1001.760')
('1003.320', '1004.880')
('1005.360', '1005.990')
('1006.620', '1008.000')
('1008.150', '1008.750')
('1009.380', '1009.980')
('1010.370', '1011.870')
('1012.410', '1015.170')
('1015.680', '1016.400')
('1016.820', '1018.470')
('1018.860', '1020.300')
('1020.630', '1023.540')
('1023.600', '1024.590')
('1024.620', '1025.460')
('1025.550', '1026.750')
('1027.500', '1029.210')
('1029.450', '1031.160')
('1034.040', '1034.820')
('1035.060', '1035.900')
('1036.230', '1037.160')
('1037.850', '1039.380')
('1039.710', '1040.580')
('1040.670', '1044.420')
('1044.780', '1046.040')
('1046.340', '1047.360')
('1048.710', '1050.300')
('1050.450', '1052.010')
('1052.340', '1054.140')
('1054.350', '1055.340')
('1055.340', '1056.210')
('1056.390', '1057.440')
('1057.590', '1058.190')
('1058.490', '1060.170')
('1060.320', '1063.470')
('1063.740', '1067.760')
('1067.970', '1069.020')
('1070.010', '1071.870')
('1072.320', '1074.210')
('1074.510', '1076.340')
('1076.610', '1077.360')
('1077.450', '1078.860')
('1079.130', '1079.760')
('1080.240', '1081.440')
('1081.860', '1083.480')
('1084.020', '1085.160')
('1086.900', '1088.550')
('1089.180', '1091.430')
('1092.000', '1093.530')
('1093.920', '1095.780')
('1096.320', '1098.030')
('1098.690', '1100.160')
('1100.790', '1102.980')
('1104.240', '1105.590')
('1105.860', '1106.490')
('1106.550', '1108.800')
('1109.550', '1110.390')
('1110.480', '1111.710')
('1113.000', '1113.930')
('1113.930', '1115.340')
('1115.670', '1116.570')
('1116.780', '1117.620')
('1117.710', '1118.520')
('1120.170', '1121.550')
('1122.870', '1123.860')
('1127.070', '1127.670')
('1127.910', '1129.710')
('1129.830', '1131.960')
('1133.250', '1134.000')
('1134.570', '1135.920')
('1136.250', '1138.170')
('1139.130', '1140.810')
('1140.900', '1142.310')
('1143.120', '1144.740')
('1145.610', '1146.600')
('1147.260', '1148.130')
('1149.600', '1150.200')
('1150.710', '1151.580')
('1151.700', '1153.380')
('1154.160', '1156.020')
('1156.380', '1157.550')
('1159.380', '1160.730')
('1161.000', '1161.780')
('1162.110', '1164.120')
('1164.240', '1165.080')
('1165.500', '1166.280')
('1166.370', '1167.270')
('1168.320', '1169.340')
('1170.000', '1170.600')
('1170.990', '1171.890')
('1173.240', '1174.920')
('1174.920', '1176.120')
('1176.420', '1177.320')
('1177.410', '1178.910')
('1180.140', '1181.250')
('1181.610', '1182.420')
('1184.040', '1185.150')
('1185.510', '1186.470')
('1186.740', '1187.550')
('1187.610', '1188.810')

