('0.000', '6.030')
('10.860', '13.470')
('13.770', '14.880')
('15.510', '17.190')
('17.190', '18.240')
('18.960', '20.670')
('21.420', '23.700')
('23.940', '26.400')
('26.970', '28.770')
('40.110', '40.860')
('41.640', '44.130')
('44.130', '45.360')
('46.410', '49.290')
('49.410', '51.480')
('51.630', '53.730')
('53.850', '55.950')
('55.950', '56.940')
('57.210', '60.780')
('60.930', '63.600')
('63.930', '68.520')
('68.760', '69.570')
('69.570', '70.890')
('70.890', '72.150')
('72.660', '74.940')
('75.960', '76.740')
('77.160', '77.850')
('83.340', '84.630')
('84.660', '85.560')
('85.560', '89.280')
('89.970', '91.260')
('91.260', '93.240')
('93.360', '94.350')
('94.800', '95.730')
('95.730', '101.790')
('102.090', '105.540')
('105.870', '109.140')
('109.410', '111.360')
('111.360', '113.130')
('113.520', '114.660')
('114.870', '117.750')
('117.960', '119.370')
('119.490', '120.660')
('120.960', '122.160')
('122.190', '124.110')
('124.470', '126.900')
('127.350', '129.990')
('129.990', '131.760')
('132.090', '136.950')
('137.220', '138.540')
('138.690', '144.090')
('144.360', '145.980')
('145.980', '147.570')
('147.600', '148.560')
('148.560', '150.360')
('150.390', '152.430')
('152.700', '153.840')
('153.840', '155.190')
('155.190', '157.320')
('157.350', '159.060')
('159.060', '161.100')
('161.220', '163.020')
('163.020', '164.340')
('164.340', '166.980')
('166.980', '169.710')
('169.830', '171.990')
('172.110', '173.040')
('173.220', '174.150')
('174.180', '179.250')
('179.310', '181.140')
('181.170', '184.890')
('185.340', '188.160')
('188.610', '192.900')
('193.650', '196.320')
('196.500', '201.150')
('201.150', '202.800')
('202.830', '204.030')
('204.330', '205.560')
('205.980', '207.060')
('207.240', '208.110')
('208.110', '208.710')
('208.710', '209.760')
('210.150', '211.170')
('211.500', '212.940')
('212.940', '219.960')
('220.350', '222.930')
('222.990', '224.700')
('225.480', '227.850')
('228.120', '231.000')
('231.090', '233.400')
('233.490', '237.540')
('238.170', '242.460')
('242.520', '245.760')
('246.030', '247.320')
('247.410', '248.460')
('248.460', '252.330')
('252.900', '256.740')
('257.400', '259.260')
('259.260', '260.280')
('260.520', '263.670')
('263.670', '267.480')
('267.510', '269.700')
('269.700', '270.990')
('270.990', '272.250')
('272.400', '273.600')
('274.560', '275.910')
('275.970', '276.810')
('277.050', '278.040')
('278.160', '280.230')
('280.440', '281.730')
('282.060', '283.200')
('283.200', '284.970')
('285.600', '287.430')
('287.610', '289.290')
('289.560', '290.730')
('291.090', '292.020')
('292.410', '299.370')
('299.460', '301.080')
('301.080', '302.520')
('302.550', '305.310')
('306.030', '306.750')
('306.750', '308.220')
('308.220', '310.350')
('310.470', '314.880')
('314.910', '319.170')
('319.200', '321.750')
('322.110', '323.580')
('323.670', '325.080')
('325.500', '327.240')
('327.240', '330.810')
('330.870', '332.490')
('332.580', '335.760')
('336.000', '337.350')
('338.040', '338.910')
('339.030', '340.230')
('340.560', '341.490')
('341.550', '342.660')
('343.110', '347.070')
('347.070', '348.180')
('348.570', '350.880')
('351.090', '351.960')
('351.960', '356.220')
('356.310', '357.720')
('357.930', '360.000')
('360.180', '361.380')
('361.380', '363.930')
('364.200', '365.070')
('365.250', '366.210')
('366.300', '368.610')
('368.970', '370.350')
('370.650', '371.730')
('372.000', '373.080')
('373.380', '374.760')
('375.240', '377.370')
('377.790', '380.310')
('380.400', '383.220')
('383.790', '387.600')
('388.020', '389.250')
('389.430', '391.290')
('391.590', '394.230')
('394.440', '398.190')
('399.090', '400.500')
('400.530', '404.250')
('405.390', '406.410')
('406.410', '408.150')
('408.150', '409.170')
('409.500', '410.670')
('410.970', '412.710')
('412.800', '413.430')
('413.850', '415.710')
('415.800', '418.020')
('418.230', '419.280')
('419.850', '423.240')
('423.330', '424.950')
('424.980', '426.690')
('426.780', '428.190')
('428.220', '429.810')
('430.110', '430.920')
('431.430', '432.570')
('432.600', '434.010')
('434.010', '435.630')
('435.630', '436.620')
('437.160', '440.370')
('440.370', '442.050')
('442.380', '443.130')
('443.130', '444.000')
('444.630', '445.650')
('445.830', '446.730')

