('0.060', '8.520')
('8.730', '10.470')
('10.590', '15.060')
('15.570', '18.030')
('18.120', '19.980')
('20.430', '31.020')
('31.020', '32.520')
('32.820', '35.160')
('35.190', '37.590')
('37.590', '40.020')
('40.410', '43.050')
('43.530', '45.000')
('45.330', '47.400')
('47.400', '50.310')
('50.610', '52.080')
('52.140', '53.730')
('53.790', '56.070')
('56.580', '58.980')
('60.120', '61.620')
('62.400', '66.000')
('66.000', '68.940')
('68.970', '72.510')
('72.630', '74.850')
('74.940', '76.890')
('77.310', '78.960')
('78.960', '81.690')
('81.990', '85.050')
('85.230', '86.070')
('86.160', '87.810')
('87.870', '91.380')
('91.410', '92.370')
('92.520', '94.020')
('94.200', '96.510')
('96.660', '99.240')
('99.390', '100.830')
('102.240', '102.870')
('102.870', '104.700')
('104.700', '107.400')
('107.610', '108.510')
('108.690', '110.700')
('111.090', '114.090')
('114.750', '116.310')
('116.820', '118.440')
('118.470', '121.980')
('122.100', '123.240')
('123.780', '125.610')
('125.670', '127.350')
('128.130', '129.600')
('129.600', '132.660')
('132.780', '135.720')
('135.720', '137.670')
('137.910', '140.730')
('140.730', '142.710')
('143.400', '144.630')
('145.050', '146.010')
('146.190', '149.100')
('149.340', '152.190')
('152.760', '157.260')
('158.040', '159.630')
('159.900', '160.680')
('163.410', '164.820')
('164.820', '166.620')
('167.310', '171.000')
('171.750', '175.050')
('175.200', '176.370')
('176.520', '178.290')
('178.290', '179.400')
('180.330', '181.890')
('181.890', '182.820')
('183.390', '184.950')
('185.010', '186.090')
('186.300', '186.960')
('187.470', '189.600')
('189.660', '191.400')
('191.790', '195.510')
('196.080', '198.690')
('198.690', '200.130')
('200.400', '204.360')
('204.690', '209.190')
('209.730', '212.400')
('212.400', '215.310')
('216.270', '220.260')
('220.800', '222.540')
('222.720', '226.560')
('226.890', '228.270')
('228.270', '230.940')
('230.940', '233.460')
('233.580', '235.860')
('236.160', '238.080')
('238.230', '241.200')
('241.620', '244.620')
('244.680', '245.850')
('245.850', '248.190')
('248.190', '250.890')
('250.980', '251.850')
('256.230', '257.640')
('257.940', '260.370')
('260.370', '264.000')
('264.180', '266.010')
('266.550', '268.170')
('268.170', '269.670')
('270.480', '273.570')
('274.020', '276.660')
('276.750', '279.030')
('279.990', '285.420')
('286.260', '288.660')
('288.660', '289.560')
('289.770', '291.030')
('291.180', '292.560')
('292.560', '293.760')
('294.300', '295.200')
('295.200', '296.730')
('296.730', '297.870')
('297.990', '299.640')
('300.870', '302.850')
('302.880', '304.440')
('304.440', '306.630')
('307.830', '312.510')
('313.200', '314.730')
('315.180', '316.080')
('316.440', '317.430')
('317.820', '318.630')
('322.860', '324.930')
('324.930', '325.530')
('325.530', '328.050')
('328.470', '331.590')
('332.100', '334.500')
('334.710', '337.170')
('337.500', '339.180')
('339.420', '341.700')
('341.730', '344.940')
('345.960', '347.340')
('347.550', '351.150')
('351.480', '354.270')
('354.690', '357.660')
('357.660', '359.730')
('359.730', '360.390')
('361.530', '362.460')

